Freq.	V(out)
1.12201845430196e+05	(-2.96145994859719e+01dB,9.25639028666617e+01°)
1.25892541179416e+05	(-2.86185366539045e+01dB,9.18326786699770e+01°)
1.41253754462274e+05	(-2.76209090747735e+01dB,9.11247845291113e+01°)
1.58489319246110e+05	(-2.66218403279496e+01dB,9.04309214048008e+01°)
1.77827941003891e+05	(-2.56213786793923e+01dB,8.97418693027782e+01°)
1.99526231496886e+05	(-2.46194993742973e+01dB,8.90483628718553e+01°)
2.23872113856832e+05	(-2.36161032911845e+01dB,8.83409532722626e+01°)
2.51188643150956e+05	(-2.26110118843267e+01dB,8.76098524896313e+01°)
2.81838293126443e+05	(-2.16039581999816e+01dB,8.68447541700687e+01°)
3.16227766016835e+05	(-2.05945736143981e+01dB,8.60346223397693e+01°)
3.54813389233573e+05	(-1.95823698193270e+01dB,8.51674356851577e+01°)
3.98107170553494e+05	(-1.85667154966163e+01dB,8.42298698942253e+01°)
4.46683592150960e+05	(-1.75468071229335e+01dB,8.32068931488353e+01°)
5.01187233627268e+05	(-1.65216335172684e+01dB,8.20812391032764e+01°)
5.62341325190344e+05	(-1.54899342580632e+01dB,8.08327059266213e+01°)
6.30957344480188e+05	(-1.44501532808448e+01dB,7.94372067375957e+01°)
7.07945784384132e+05	(-1.34003914525078e+01dB,7.78654623307834e+01°)
7.94328234724275e+05	(-1.23383669331790e+01dB,7.60811761842898e+01°)
8.91250938133738e+05	(-1.12614020932405e+01dB,7.40384573406789e+01°)
9.99999999999991e+05	(-1.01664754267747e+01dB,7.16781515535737e+01°)
1.12201845430195e+06	(-9.05041576615125e+00dB,6.89226041832029e+01°)
1.25892541179416e+06	(-7.91039272492590e+00dB,6.56682388959416e+01°)
1.41253754462274e+06	(-6.74500654016071e+00dB,6.17753271493972e+01°)
1.58489319246110e+06	(-5.55656004624826e+00dB,5.70548938680767e+01°)
1.77827941003891e+06	(-4.35556516596552e+00dB,5.12551716353559e+01°)
1.99526231496886e+06	(-3.16908958796806e+00dB,4.40576888479654e+01°)
2.23872113856832e+06	(-2.05421700257935e+00dB,3.51118983337606e+01°)
2.51188643150956e+06	(-1.11315373629060e+00dB,2.41670734531803e+01°)
2.81838293126443e+06	(-4.91772735851882e-01dB,1.13512951696560e+01°)
3.16227766016835e+06	(-3.29588574700629e-01dB,-2.54027812781697e+00°)
3.54813389233572e+06	(-6.70046934320126e-01dB,-1.61783597543013e+01°)
3.98107170553494e+06	(-1.42550867654850e+00dB,-2.83697338328174e+01°)
4.46683592150959e+06	(-2.44459079017202e+00dB,-3.85780298157912e+01°)
5.01187233627268e+06	(-3.59464048120930e+00dB,-4.68520931761906e+01°)
5.62341325190344e+06	(-4.79113362594103e+00dB,-5.35031914340138e+01°)
6.30957344480187e+06	(-5.98970876756051e+00dB,-5.88788079517978e+01°)
7.07945784384131e+06	(-7.17058005453092e+00dB,-6.32742962582528e+01°)
7.94328234724274e+06	(-8.32693910275453e+00dB,-6.69173626510568e+01°)
8.91250938133737e+06	(-9.45820650906460e+00dB,-6.99775044590998e+01°)
9.99999999999990e+06	(-1.05664940675288e+01dB,-7.25799851562039e+01°)
1.12201845430195e+07	(-1.16548540285358e+01dB,-7.48179746987992e+01°)
1.25892541179415e+07	(-1.27264560916168e+01dB,-7.67617047361280e+01°)
1.41253754462274e+07	(-1.37842302024354e+01dB,-7.84650212861733e+01°)
1.58489319246110e+07	(-1.48307376074270e+01dB,-7.99699890964553e+01°)
1.77827941003890e+07	(-1.58681501600889e+01dB,-8.13101174959188e+01°)
1.99526231496886e+07	(-1.68982778449795e+01dB,-8.25126316622545e+01°)
2.23872113856832e+07	(-1.79226148736799e+01dB,-8.36000868399420e+01°)
2.51188643150955e+07	(-1.89423901042978e+01dB,-8.45915296647322e+01°)
2.81838293126442e+07	(-1.99586153377428e+01dB,-8.55033457124788e+01°)
3.16227766016834e+07	(-2.09721289775753e+01dB,-8.63498881183731e+01°)
3.54813389233572e+07	(-2.19836344940982e+01dB,-8.71439521719389e+01°)
3.98107170553493e+07	(-2.29937340730783e+01dB,-8.78971404996385e+01°)
4.46683592150958e+07	(-2.40029582537285e+01dB,-8.86201495816191e+01°)
5.01187233627267e+07	(-2.50117925289155e+01dB,-8.93229987473647e+01°)
5.62341325190343e+07	(-2.60207019282763e+01dB,-9.00152160009825e+01°)
6.30957344480186e+07	(-2.70301546014569e+01dB,-9.07059900542410e+01°)
7.07945784384130e+07	(-2.80406453973586e+01dB,-9.14042941080437e+01°)
7.94328234724272e+07	(-2.90527204081812e+01dB,-9.21189837277714e+01°)
8.91250938133735e+07	(-3.00670034117714e+01dB,-9.28588682339636e+01°)
9.99999999999989e+07	(-3.10842250874368e+01dB,-9.36327520873198e+01°)
1.12201845430195e+08	(-3.21052557706072e+01dB,-9.44494395566540e+01°)
1.25892541179415e+08	(-3.31311423056848e+01dB,-9.53176923592972e+01°)
1.41253754462274e+08	(-3.41631491888753e+01dB,-9.62461258942218e+01°)
1.58489319246109e+08	(-3.52028035748098e+01dB,-9.72430252625608e+01°)
1.77827941003890e+08	(-3.62519427407341e+01dB,-9.83160578984426e+01°)
1.99526231496886e+08	(-3.73127611366556e+01dB,-9.94718562004060e+01°)
2.23872113856831e+08	(-3.83878520948354e+01dB,-1.00715442636990e+02°)
2.51188643150955e+08	(-3.94802366051456e+01dB,-1.02049473858037e+02°)
2.81838293126442e+08	(-4.05933684495113e+01dB,-1.03473292720266e+02°)
3.16227766016834e+08	(-4.17311019278580e+01dB,-1.04981801603984e+02°)
3.54813389233571e+08	(-4.28976063778675e+01dB,-1.06564209858162e+02°)
3.98107170553492e+08	(-4.40972121916361e+01dB,-1.08202762278151e+02°)
4.46683592150958e+08	(-4.53341778516558e+01dB,-1.09871617252128e+02°)
5.01187233627266e+08	(-4.66123780305979e+01dB,-1.11536096415194e+02°)
5.62341325190342e+08	(-4.79349288588124e+01dB,-1.13152547614599e+02°)
6.30957344480185e+08	(-4.93037851829861e+01dB,-1.14669023844828e+02°)
7.07945784384129e+08	(-5.07193602012322e+01dB,-1.16026869864971e+02°)
7.94328234724271e+08	(-5.21802231906546e+01dB,-1.17163141238364e+02°)
8.91250938133734e+08	(-5.36829213663464e+01dB,-1.18013606060118e+02°)
1.00000000000000e+09	(-5.52219483313839e+01dB,-1.18515962606589e+02°)
