Freq.	V(out)
1.12201845430196e+03	(-4.43239780586048e+00dB,-6.95720679861840e+01°)
1.25892541179416e+03	(-5.32329755708357e+00dB,-7.16144964111693e+01°)
1.41253754462275e+03	(-6.23463715327562e+00dB,-7.34739458224853e+01°)
1.58489319246111e+03	(-7.16289547780817e+00dB,-7.51589089186026e+01°)
1.77827941003892e+03	(-8.10504819504613e+00dB,-7.66796260695803e+01°)
1.99526231496887e+03	(-9.05853780754017e+00dB,-7.80472982133337e+01°)
2.23872113856833e+03	(-1.00212284552974e+01dB,-7.92734803484657e+01°)
2.51188643150957e+03	(-1.09913541487819e+01dB,-8.03696361019269e+01°)
2.81838293126444e+03	(-1.19674662969534e+01dB,-8.13468264014530e+01°)
3.16227766016837e+03	(-1.29483841124835e+01dB,-8.22155042215751e+01°)
3.54813389233574e+03	(-1.39331498055434e+01dB,-8.29853898067881e+01°)
3.98107170553496e+03	(-1.49209893445082e+01dB,-8.36654047225280e+01°)
4.46683592150961e+03	(-1.59112788470854e+01dB,-8.42636473439905e+01°)
5.01187233627270e+03	(-1.69035162549613e+01dB,-8.47873963313802e+01°)
5.62341325190347e+03	(-1.78972977375653e+01dB,-8.52431319884484e+01°)
6.30957344480190e+03	(-1.88922981930618e+01dB,-8.56365680988019e+01°)
7.07945784384135e+03	(-1.98882552145757e+01dB,-8.59726889273996e+01°)
7.94328234724278e+03	(-2.08849559300987e+01dB,-8.62557876530247e+01°)
8.91250938133741e+03	(-2.18822261838358e+01dB,-8.64895036610229e+01°)
9.99999999999995e+03	(-2.28799215912003e+01dB,-8.66768569668583e+01°)
1.12201845430196e+04	(-2.38779200605638e+01dB,-8.68202786391190e+01°)
1.25892541179416e+04	(-2.48761154277813e+01dB,-8.69216365096697e+01°)
1.41253754462275e+04	(-2.58744118937927e+01dB,-8.69822557491688e+01°)
1.58489319246111e+04	(-2.68727189883677e+01dB,-8.70029340879975e+01°)
1.77827941003891e+04	(-2.78709468058191e+01dB,-8.69839516068309e+01°)
1.99526231496887e+04	(-2.88690012705665e+01dB,-8.69250751331378e+01°)
2.23872113856833e+04	(-2.98667791915971e+01dB,-8.68255573819958e+01°)
2.51188643150957e+04	(-3.08641628565560e+01dB,-8.66841310923057e+01°)
2.81838293126444e+04	(-3.18610138963088e+01dB,-8.64989985552086e+01°)
3.16227766016836e+04	(-3.28571661218469e+01dB,-8.62678171347410e+01°)
3.54813389233573e+04	(-3.38524169953841e+01dB,-8.59876816728830e+01°)
3.98107170553495e+04	(-3.48465173491138e+01dB,-8.56551050905012e+01°)
4.46683592150960e+04	(-3.58391589097995e+01dB,-8.52659990920950e+01°)
5.01187233627269e+04	(-3.68299591291657e+01dB,-8.48156577187826e+01°)
5.62341325190346e+04	(-3.78184427684987e+01dB,-8.42987476472079e+01°)
6.30957344480189e+04	(-3.88040196528614e+01dB,-8.37093106937909e+01°)
7.07945784384133e+04	(-3.97859580202306e+01dB,-8.30407860508674e+01°)
7.94328234724276e+04	(-4.07633529779255e+01dB,-8.22860624427451e+01°)
8.91250938133740e+04	(-4.17350897959232e+01dB,-8.14375736906615e+01°)
9.99999999999993e+04	(-4.26998021869395e+01dB,-8.04874550592210e+01°)
1.12201845430196e+05	(-4.36558264475166e+01dB,-7.94277819563856e+01°)
1.25892541179416e+05	(-4.46011534750291e+01dB,-7.82509164599928e+01°)
1.41253754462274e+05	(-4.55333823580073e+01dB,-7.69499895573360e+01°)
1.58489319246110e+05	(-4.64496815350354e+01dB,-7.55195459505500e+01°)
1.77827941003891e+05	(-4.73467663509161e+01dB,-7.39563710010549e+01°)
1.99526231496886e+05	(-4.82209050632783e+01dB,-7.22605019107840e+01°)
2.23872113856832e+05	(-4.90679679101677e+01dB,-7.04363947184579e+01°)
2.51188643150956e+05	(-4.98835350643697e+01dB,-6.84941722202136e+01°)
2.81838293126443e+05	(-5.06630769482280e+01dB,-6.64508195116288e+01°)
3.16227766016835e+05	(-5.14022130890939e+01dB,-6.43311336982061e+01°)
3.54813389233573e+05	(-5.20970425110049e+01dB,-6.21681929647859e+01°)
3.98107170553494e+05	(-5.27445207360990e+01dB,-6.00031147604280e+01°)
4.46683592150960e+05	(-5.33428402884213e+01dB,-5.78839446818230e+01°)
5.01187233627268e+05	(-5.38917596602113e+01dB,-5.58636591889222e+01°)
5.62341325190344e+05	(-5.43928267040488e+01dB,-5.39974454994261e+01°)
6.30957344480188e+05	(-5.48494590020658e+01dB,-5.23395809145356e+01°)
7.07945784384132e+05	(-5.52668713444051e+01dB,-5.09403122083246e+01°)
7.94328234724275e+05	(-5.56518698627881e+01dB,-4.98430977913123e+01°)
8.91250938133738e+05	(-5.60125520812713e+01dB,-4.90824457659098e+01°)
9.99999999999991e+05	(-5.63579567418938e+01dB,-4.86824146872848e+01°)
1.12201845430195e+06	(-5.66976974079857e+01dB,-4.86557132839143e+01°)
1.25892541179416e+06	(-5.70415969649030e+01dB,-4.90032807647756e+01°)
1.41253754462274e+06	(-5.73993248160074e+01dB,-4.97142585862094e+01°)
1.58489319246110e+06	(-5.77800319679044e+01dB,-5.07663466394912e+01°)
1.77827941003891e+06	(-5.81919841151829e+01dB,-5.21266226182411e+01°)
1.99526231496886e+06	(-5.86422071274768e+01dB,-5.37529434880375e+01°)
2.23872113856832e+06	(-5.91361766524123e+01dB,-5.55960067803969e+01°)
2.51188643150956e+06	(-5.96775949175635e+01dB,-5.76020287757353e+01°)
2.81838293126443e+06	(-6.02682958224619e+01dB,-5.97158316302435e+01°)
3.16227766016835e+06	(-6.09083016508101e+01dB,-6.18839913381352e+01°)
3.54813389233572e+06	(-6.15960263314506e+01dB,-6.40576447528527e+01°)
3.98107170553494e+06	(-6.23285914570893e+01dB,-6.61946143037507e+01°)
4.46683592150959e+06	(-6.31022025970480e+01dB,-6.82606598744521e+01°)
5.01187233627268e+06	(-6.39125300622151e+01dB,-7.02298481514769e+01°)
5.62341325190344e+06	(-6.47550485578164e+01dB,-7.20841804081681e+01°)
6.30957344480187e+06	(-6.56253079103763e+01dB,-7.38127026131936e+01°)
7.07945784384131e+06	(-6.65191253233046e+01dB,-7.54103357196920e+01°)
7.94328234724274e+06	(-6.74327037010174e+01dB,-7.68766277135647e+01°)
8.91250938133737e+06	(-6.83626887807079e+01dB,-7.82145705078758e+01°)
9.99999999999990e+06	(-6.93061807501570e+01dB,-7.94295646152082e+01°)
1.12201845430195e+07	(-7.02607153553943e+01dB,-8.05285665737862e+01°)
1.25892541179415e+07	(-7.12242269582240e+01dB,-8.15194205086581e+01°)
1.41253754462274e+07	(-7.21950028744638e+01dB,-8.24103564144001e+01°)
1.58489319246110e+07	(-7.31716353941581e+01dB,-8.32096288897035e+01°)
1.77827941003890e+07	(-7.41529754947000e+01dB,-8.39252684078599e+01°)
1.99526231496886e+07	(-7.51380904868555e+01dB,-8.45649192108662e+01°)
2.23872113856832e+07	(-7.61262266167822e+01dB,-8.51357416562937e+01°)
2.51188643150955e+07	(-7.71167768685548e+01dB,-8.56443611074907e+01°)
2.81838293126442e+07	(-7.81092537527765e+01dB,-8.60968493926406e+01°)
3.16227766016834e+07	(-7.91032666256291e+01dB,-8.64987282815521e+01°)
3.54813389233572e+07	(-8.00985029818142e+01dB,-8.68549871856702e+01°)
3.98107170553493e+07	(-8.10947131487123e+01dB,-8.71701094570710e+01°)
4.46683592150958e+07	(-8.20916978403959e+01dB,-8.74481033024177e+01°)
