v1	V(out)
7.000000000000005e-01	5.336341e-01
7.010000000000005e-01	5.355161e-01
7.020000000000005e-01	5.373793e-01
7.030000000000005e-01	5.392244e-01
7.040000000000005e-01	5.410523e-01
7.050000000000005e-01	5.428635e-01
7.060000000000005e-01	5.446587e-01
7.070000000000005e-01	5.464387e-01
7.080000000000005e-01	5.482039e-01
7.090000000000005e-01	5.499550e-01
7.100000000000005e-01	5.516924e-01
7.110000000000005e-01	5.534167e-01
7.120000000000005e-01	5.551283e-01
7.130000000000005e-01	5.568277e-01
7.140000000000005e-01	5.585153e-01
7.150000000000005e-01	5.601915e-01
7.160000000000005e-01	5.618567e-01
7.170000000000005e-01	5.635113e-01
7.180000000000005e-01	5.651556e-01
7.190000000000005e-01	5.667899e-01
7.200000000000005e-01	5.684144e-01
7.210000000000005e-01	5.700297e-01
7.220000000000005e-01	5.716358e-01
7.230000000000005e-01	5.732330e-01
7.240000000000005e-01	5.748217e-01
7.250000000000005e-01	5.764020e-01
7.260000000000005e-01	5.779742e-01
7.270000000000005e-01	5.795385e-01
7.280000000000005e-01	5.810951e-01
7.290000000000005e-01	5.826442e-01
7.300000000000005e-01	5.841858e-01
7.310000000000005e-01	5.857204e-01
7.320000000000005e-01	5.872480e-01
7.330000000000005e-01	5.887688e-01
7.340000000000005e-01	5.902829e-01
7.350000000000005e-01	5.917904e-01
7.360000000000005e-01	5.932916e-01
7.370000000000005e-01	5.947866e-01
7.380000000000005e-01	5.962754e-01
7.390000000000005e-01	5.977582e-01
7.400000000000005e-01	5.992351e-01
7.410000000000005e-01	6.007062e-01
7.420000000000005e-01	6.021717e-01
7.430000000000005e-01	6.036315e-01
7.440000000000005e-01	6.050859e-01
7.450000000000006e-01	6.065349e-01
7.460000000000006e-01	6.079786e-01
7.470000000000006e-01	6.094171e-01
7.480000000000006e-01	6.108505e-01
7.490000000000006e-01	6.122788e-01
7.500000000000006e-01	6.137022e-01
7.510000000000006e-01	6.151206e-01
7.520000000000006e-01	6.165343e-01
7.530000000000006e-01	6.179431e-01
7.540000000000006e-01	6.193473e-01
7.550000000000006e-01	6.207469e-01
7.560000000000006e-01	6.221418e-01
7.570000000000006e-01	6.235322e-01
7.580000000000006e-01	6.249182e-01
7.590000000000006e-01	6.262998e-01
7.600000000000006e-01	6.276771e-01
7.610000000000006e-01	6.290500e-01
7.620000000000006e-01	6.304187e-01
7.630000000000006e-01	6.317832e-01
7.640000000000006e-01	6.331435e-01
7.650000000000006e-01	6.344997e-01
7.660000000000006e-01	6.358519e-01
7.670000000000006e-01	6.372001e-01
7.680000000000006e-01	6.385443e-01
7.690000000000006e-01	6.398845e-01
7.700000000000006e-01	6.412208e-01
7.710000000000006e-01	6.425533e-01
7.720000000000006e-01	6.438819e-01
7.730000000000006e-01	6.452068e-01
7.740000000000006e-01	6.465279e-01
7.750000000000006e-01	6.478453e-01
7.760000000000006e-01	6.491590e-01
7.770000000000006e-01	6.504691e-01
7.780000000000006e-01	6.517755e-01
7.790000000000006e-01	6.530784e-01
7.800000000000006e-01	6.543778e-01
7.810000000000006e-01	6.556736e-01
7.820000000000006e-01	6.569659e-01
7.830000000000006e-01	6.582547e-01
7.840000000000006e-01	6.595401e-01
7.850000000000006e-01	6.608220e-01
7.860000000000006e-01	6.621007e-01
7.870000000000006e-01	6.633759e-01
7.880000000000006e-01	6.646478e-01
7.890000000000006e-01	6.659164e-01
7.900000000000006e-01	6.671817e-01
7.910000000000006e-01	6.684438e-01
7.920000000000006e-01	6.697026e-01
7.930000000000006e-01	6.709583e-01
7.940000000000006e-01	6.722108e-01
7.950000000000006e-01	6.734600e-01
7.960000000000006e-01	6.747062e-01
7.970000000000006e-01	6.759492e-01
7.980000000000006e-01	6.771891e-01
7.990000000000006e-01	6.784260e-01
8.000000000000006e-01	6.796597e-01
8.010000000000006e-01	6.808904e-01
8.020000000000006e-01	6.821182e-01
8.030000000000006e-01	6.833429e-01
8.040000000000006e-01	6.845647e-01
8.050000000000006e-01	6.857834e-01
8.060000000000006e-01	6.869993e-01
8.070000000000006e-01	6.882122e-01
8.080000000000006e-01	6.894222e-01
8.090000000000006e-01	6.906293e-01
8.100000000000006e-01	6.918335e-01
8.110000000000006e-01	6.930349e-01
8.120000000000006e-01	6.942334e-01
8.130000000000006e-01	6.954291e-01
8.140000000000006e-01	6.966220e-01
8.150000000000006e-01	6.978121e-01
8.160000000000006e-01	6.989994e-01
8.170000000000006e-01	7.001839e-01
8.180000000000006e-01	7.013658e-01
8.190000000000006e-01	7.025448e-01
8.200000000000006e-01	7.037211e-01
8.210000000000006e-01	7.048948e-01
8.220000000000006e-01	7.060657e-01
8.230000000000006e-01	7.072340e-01
8.240000000000006e-01	7.083995e-01
8.250000000000006e-01	7.095625e-01
8.260000000000006e-01	7.107227e-01
8.270000000000006e-01	7.118804e-01
8.280000000000006e-01	7.130355e-01
8.290000000000006e-01	7.141879e-01
8.300000000000006e-01	7.153378e-01
8.310000000000006e-01	7.164850e-01
8.320000000000006e-01	7.176297e-01
8.330000000000006e-01	7.187719e-01
8.340000000000006e-01	7.199115e-01
8.350000000000006e-01	7.210487e-01
8.360000000000006e-01	7.221832e-01
8.370000000000006e-01	7.233153e-01
8.380000000000006e-01	7.244449e-01
8.390000000000006e-01	7.255720e-01
8.400000000000006e-01	7.266967e-01
8.410000000000006e-01	7.278189e-01
8.420000000000006e-01	7.289386e-01
8.430000000000006e-01	7.300560e-01
8.440000000000006e-01	7.311709e-01
8.450000000000006e-01	7.322834e-01
8.460000000000006e-01	7.333935e-01
8.470000000000006e-01	7.345013e-01
8.480000000000006e-01	7.356067e-01
8.490000000000006e-01	7.367097e-01
8.500000000000006e-01	7.378104e-01
8.510000000000006e-01	7.389088e-01
8.520000000000006e-01	7.400049e-01
8.530000000000006e-01	7.410986e-01
8.540000000000006e-01	7.421901e-01
8.550000000000006e-01	7.432793e-01
8.560000000000006e-01	7.443663e-01
8.570000000000007e-01	7.454510e-01
8.580000000000007e-01	7.465336e-01
8.590000000000007e-01	7.476138e-01
8.600000000000007e-01	7.486919e-01
8.610000000000007e-01	7.497678e-01
8.620000000000007e-01	7.508416e-01
8.630000000000007e-01	7.519132e-01
8.640000000000007e-01	7.529827e-01
8.650000000000007e-01	7.540500e-01
8.660000000000007e-01	7.551153e-01
8.670000000000007e-01	7.561784e-01
8.680000000000007e-01	7.572395e-01
8.690000000000007e-01	7.582986e-01
8.700000000000007e-01	7.593556e-01
8.710000000000007e-01	7.604106e-01
8.720000000000007e-01	7.614636e-01
8.730000000000007e-01	7.625147e-01
8.740000000000007e-01	7.635637e-01
8.750000000000007e-01	7.646108e-01
8.760000000000007e-01	7.656561e-01
8.770000000000007e-01	7.666994e-01
8.780000000000007e-01	7.677408e-01
8.790000000000007e-01	7.687803e-01
8.800000000000007e-01	7.698180e-01
8.810000000000007e-01	7.708539e-01
8.820000000000007e-01	7.718880e-01
8.830000000000007e-01	7.729203e-01
8.840000000000007e-01	7.739508e-01
8.850000000000007e-01	7.749795e-01
8.860000000000007e-01	7.760066e-01
8.870000000000007e-01	7.770319e-01
8.880000000000007e-01	7.780555e-01
8.890000000000007e-01	7.790775e-01
8.900000000000007e-01	7.800978e-01
8.910000000000007e-01	7.811165e-01
8.920000000000007e-01	7.821336e-01
8.930000000000007e-01	7.831492e-01
8.940000000000007e-01	7.841631e-01
8.950000000000007e-01	7.851755e-01
8.960000000000007e-01	7.861864e-01
8.970000000000007e-01	7.871957e-01
8.980000000000007e-01	7.882036e-01
8.990000000000007e-01	7.892100e-01
9.000000000000007e-01	7.902150e-01
9.010000000000007e-01	7.912185e-01
9.020000000000007e-01	7.922206e-01
9.030000000000007e-01	7.932214e-01
9.040000000000007e-01	7.942207e-01
9.050000000000007e-01	7.952187e-01
9.060000000000007e-01	7.962154e-01
9.070000000000007e-01	7.972106e-01
9.080000000000007e-01	7.982047e-01
9.090000000000007e-01	7.991974e-01
9.100000000000007e-01	8.001889e-01
9.110000000000007e-01	8.011791e-01
9.120000000000007e-01	8.021681e-01
9.130000000000007e-01	8.031558e-01
9.140000000000007e-01	8.041424e-01
9.150000000000007e-01	8.051278e-01
9.160000000000007e-01	8.061119e-01
9.170000000000007e-01	8.070950e-01
9.180000000000007e-01	8.080769e-01
9.190000000000007e-01	8.090576e-01
9.200000000000007e-01	8.100372e-01
9.210000000000007e-01	8.110157e-01
9.220000000000007e-01	8.119931e-01
9.230000000000007e-01	8.129694e-01
9.240000000000007e-01	8.139448e-01
9.250000000000007e-01	8.149189e-01
9.260000000000007e-01	8.158921e-01
9.270000000000007e-01	8.168642e-01
9.280000000000007e-01	8.178353e-01
9.290000000000007e-01	8.188053e-01
9.300000000000007e-01	8.197744e-01
9.310000000000007e-01	8.207424e-01
9.320000000000007e-01	8.217095e-01
9.330000000000007e-01	8.226755e-01
9.340000000000007e-01	8.236406e-01
9.350000000000007e-01	8.246047e-01
9.360000000000007e-01	8.255679e-01
9.370000000000007e-01	8.265302e-01
9.380000000000007e-01	8.274914e-01
9.390000000000007e-01	8.284517e-01
9.400000000000007e-01	8.294111e-01
9.410000000000007e-01	8.303695e-01
9.420000000000007e-01	8.313270e-01
9.430000000000007e-01	8.322836e-01
9.440000000000007e-01	8.332393e-01
9.450000000000007e-01	8.341941e-01
9.460000000000007e-01	8.351479e-01
9.470000000000007e-01	8.361009e-01
9.480000000000007e-01	8.370529e-01
9.490000000000007e-01	8.380041e-01
9.500000000000007e-01	8.389543e-01
9.510000000000007e-01	8.399036e-01
9.520000000000007e-01	8.408520e-01
9.530000000000007e-01	8.417996e-01
9.540000000000007e-01	8.427462e-01
9.550000000000007e-01	8.436919e-01
9.560000000000007e-01	8.446367e-01
9.570000000000007e-01	8.455807e-01
9.580000000000007e-01	8.465238e-01
9.590000000000007e-01	8.474659e-01
9.600000000000007e-01	8.484071e-01
9.610000000000007e-01	8.493475e-01
9.620000000000007e-01	8.502870e-01
9.630000000000007e-01	8.512256e-01
9.640000000000007e-01	8.521632e-01
9.650000000000007e-01	8.530999e-01
9.660000000000007e-01	8.540357e-01
9.670000000000007e-01	8.549706e-01
9.680000000000007e-01	8.559046e-01
9.690000000000007e-01	8.568377e-01
9.700000000000008e-01	8.577698e-01
9.710000000000008e-01	8.587010e-01
9.720000000000008e-01	8.596313e-01
9.730000000000008e-01	8.605606e-01
9.740000000000008e-01	8.614890e-01
9.750000000000008e-01	8.624164e-01
9.760000000000008e-01	8.633429e-01
9.770000000000008e-01	8.642684e-01
9.780000000000008e-01	8.651929e-01
9.790000000000008e-01	8.661165e-01
9.800000000000008e-01	8.670391e-01
9.810000000000008e-01	8.679607e-01
9.820000000000008e-01	8.688813e-01
9.830000000000008e-01	8.698009e-01
9.840000000000008e-01	8.707194e-01
9.850000000000008e-01	8.716369e-01
9.860000000000008e-01	8.725535e-01
9.870000000000008e-01	8.734689e-01
9.880000000000008e-01	8.743833e-01
9.890000000000008e-01	8.752967e-01
9.900000000000008e-01	8.762090e-01
9.910000000000008e-01	8.771202e-01
9.920000000000008e-01	8.780304e-01
9.930000000000008e-01	8.789394e-01
9.940000000000008e-01	8.798473e-01
9.950000000000008e-01	8.807541e-01
9.960000000000008e-01	8.816597e-01
9.970000000000008e-01	8.825642e-01
9.980000000000008e-01	8.834676e-01
9.990000000000008e-01	8.843697e-01
1.000000000000001e+00	8.852707e-01
1.001000000000001e+00	8.861705e-01
1.002000000000000e+00	8.870691e-01
1.003000000000000e+00	8.879665e-01
1.004000000000000e+00	8.888626e-01
1.005000000000000e+00	8.897574e-01
1.006000000000000e+00	8.906510e-01
1.007000000000000e+00	8.915433e-01
1.008000000000000e+00	8.924343e-01
1.009000000000000e+00	8.933240e-01
1.010000000000000e+00	8.942123e-01
1.010999999999999e+00	8.950993e-01
1.011999999999999e+00	8.959849e-01
1.012999999999999e+00	8.968692e-01
1.013999999999999e+00	8.977520e-01
1.014999999999999e+00	8.986334e-01
1.015999999999999e+00	8.995134e-01
1.016999999999999e+00	9.003919e-01
1.017999999999999e+00	9.012690e-01
1.018999999999999e+00	9.021446e-01
1.019999999999998e+00	9.030185e-01
1.020999999999998e+00	9.038910e-01
1.021999999999998e+00	9.047620e-01
1.022999999999998e+00	9.056313e-01
1.023999999999998e+00	9.064990e-01
1.024999999999998e+00	9.073651e-01
1.025999999999998e+00	9.082296e-01
1.026999999999998e+00	9.090924e-01
1.027999999999998e+00	9.099535e-01
1.028999999999997e+00	9.108128e-01
1.029999999999997e+00	9.116704e-01
1.030999999999997e+00	9.125262e-01
1.031999999999997e+00	9.133803e-01
1.032999999999997e+00	9.142326e-01
1.033999999999997e+00	9.150829e-01
1.034999999999997e+00	9.159313e-01
1.035999999999997e+00	9.167779e-01
1.036999999999997e+00	9.176226e-01
1.037999999999996e+00	9.184653e-01
1.038999999999996e+00	9.193059e-01
1.039999999999996e+00	9.201446e-01
1.040999999999996e+00	9.209812e-01
1.041999999999996e+00	9.218156e-01
1.042999999999996e+00	9.226480e-01
1.043999999999996e+00	9.234782e-01
1.044999999999996e+00	9.243063e-01
1.045999999999996e+00	9.251321e-01
1.046999999999995e+00	9.259557e-01
1.047999999999995e+00	9.267769e-01
1.048999999999995e+00	9.275958e-01
1.049999999999995e+00	9.284124e-01
1.050999999999995e+00	9.292266e-01
1.051999999999995e+00	9.300383e-01
1.052999999999995e+00	9.308475e-01
1.053999999999995e+00	9.316543e-01
1.054999999999995e+00	9.324584e-01
1.055999999999994e+00	9.332600e-01
1.056999999999994e+00	9.340589e-01
1.057999999999994e+00	9.348552e-01
1.058999999999994e+00	9.356486e-01
1.059999999999994e+00	9.364394e-01
1.060999999999994e+00	9.372273e-01
1.061999999999994e+00	9.380124e-01
1.062999999999994e+00	9.387945e-01
1.063999999999994e+00	9.395737e-01
1.064999999999994e+00	9.403499e-01
1.065999999999993e+00	9.411231e-01
1.066999999999993e+00	9.418931e-01
1.067999999999993e+00	9.426600e-01
1.068999999999993e+00	9.434236e-01
1.069999999999993e+00	9.441841e-01
1.070999999999993e+00	9.449412e-01
1.071999999999993e+00	9.456949e-01
1.072999999999993e+00	9.464453e-01
1.073999999999993e+00	9.471921e-01
1.074999999999992e+00	9.479355e-01
1.075999999999992e+00	9.486752e-01
1.076999999999992e+00	9.494113e-01
1.077999999999992e+00	9.501437e-01
1.078999999999992e+00	9.508724e-01
1.079999999999992e+00	9.515972e-01
1.080999999999992e+00	9.523181e-01
1.081999999999992e+00	9.530351e-01
1.082999999999992e+00	9.537480e-01
1.083999999999991e+00	9.544570e-01
1.084999999999991e+00	9.551618e-01
1.085999999999991e+00	9.558623e-01
1.086999999999991e+00	9.565586e-01
1.087999999999991e+00	9.572506e-01
1.088999999999991e+00	9.579382e-01
1.089999999999991e+00	9.586213e-01
1.090999999999991e+00	9.592999e-01
1.091999999999991e+00	9.599738e-01
1.092999999999990e+00	9.606431e-01
1.093999999999990e+00	9.613076e-01
1.094999999999990e+00	9.619674e-01
1.095999999999990e+00	9.626223e-01
1.096999999999990e+00	9.632722e-01
1.097999999999990e+00	9.639170e-01
1.098999999999990e+00	9.645568e-01
1.099999999999990e+00	9.651914e-01
1.100999999999990e+00	9.658208e-01
1.101999999999989e+00	9.664448e-01
1.102999999999989e+00	9.670635e-01
1.103999999999989e+00	9.676767e-01
1.104999999999989e+00	9.682844e-01
1.105999999999989e+00	9.688865e-01
1.106999999999989e+00	9.694829e-01
1.107999999999989e+00	9.700735e-01
1.108999999999989e+00	9.706584e-01
1.109999999999989e+00	9.712374e-01
1.110999999999988e+00	9.718103e-01
1.111999999999988e+00	9.723774e-01
1.112999999999988e+00	9.729382e-01
1.113999999999988e+00	9.734930e-01
1.114999999999988e+00	9.740415e-01
1.115999999999988e+00	9.745837e-01
1.116999999999988e+00	9.751197e-01
1.117999999999988e+00	9.756491e-01
1.118999999999988e+00	9.761721e-01
1.119999999999987e+00	9.766886e-01
1.120999999999987e+00	9.771985e-01
1.121999999999987e+00	9.777018e-01
1.122999999999987e+00	9.781983e-01
1.123999999999987e+00	9.786882e-01
1.124999999999987e+00	9.791713e-01
1.125999999999987e+00	9.796475e-01
1.126999999999987e+00	9.801168e-01
1.127999999999987e+00	9.805792e-01
1.128999999999986e+00	9.810347e-01
1.129999999999986e+00	9.814832e-01
1.130999999999986e+00	9.819247e-01
1.131999999999986e+00	9.823591e-01
1.132999999999986e+00	9.827864e-01
1.133999999999986e+00	9.832067e-01
1.134999999999986e+00	9.836198e-01
1.135999999999986e+00	9.840258e-01
1.136999999999986e+00	9.844248e-01
1.137999999999985e+00	9.848165e-01
1.138999999999985e+00	9.852011e-01
1.139999999999985e+00	9.855786e-01
1.140999999999985e+00	9.859490e-01
1.141999999999985e+00	9.863122e-01
1.142999999999985e+00	9.866683e-01
1.143999999999985e+00	9.870173e-01
1.144999999999985e+00	9.873593e-01
1.145999999999985e+00	9.876942e-01
1.146999999999984e+00	9.880221e-01
1.147999999999984e+00	9.883430e-01
1.148999999999984e+00	9.886570e-01
1.149999999999984e+00	9.889641e-01
1.150999999999984e+00	9.892642e-01
1.151999999999984e+00	9.895577e-01
1.152999999999984e+00	9.898444e-01
1.153999999999984e+00	9.901243e-01
1.154999999999984e+00	9.903977e-01
1.155999999999983e+00	9.906644e-01
1.156999999999983e+00	9.909247e-01
1.157999999999983e+00	9.911786e-01
1.158999999999983e+00	9.914261e-01
1.159999999999983e+00	9.916673e-01
1.160999999999983e+00	9.919023e-01
1.161999999999983e+00	9.921312e-01
1.162999999999983e+00	9.923541e-01
1.163999999999983e+00	9.925710e-01
1.164999999999982e+00	9.927821e-01
1.165999999999982e+00	9.929875e-01
1.166999999999982e+00	9.931871e-01
1.167999999999982e+00	9.933813e-01
1.168999999999982e+00	9.935699e-01
1.169999999999982e+00	9.937532e-01
1.170999999999982e+00	9.939312e-01
1.171999999999982e+00	9.941040e-01
1.172999999999982e+00	9.942718e-01
1.173999999999982e+00	9.944347e-01
1.174999999999981e+00	9.945926e-01
1.175999999999981e+00	9.947458e-01
1.176999999999981e+00	9.948944e-01
1.177999999999981e+00	9.950384e-01
1.178999999999981e+00	9.951780e-01
1.179999999999981e+00	9.953132e-01
1.180999999999981e+00	9.954442e-01
1.181999999999981e+00	9.955711e-01
1.182999999999981e+00	9.956940e-01
1.183999999999980e+00	9.958130e-01
1.184999999999980e+00	9.959281e-01
1.185999999999980e+00	9.960395e-01
1.186999999999980e+00	9.961473e-01
1.187999999999980e+00	9.962516e-01
1.188999999999980e+00	9.963524e-01
1.189999999999980e+00	9.964500e-01
1.190999999999980e+00	9.965443e-01
1.191999999999980e+00	9.966354e-01
1.192999999999979e+00	9.967236e-01
1.193999999999979e+00	9.968088e-01
1.194999999999979e+00	9.968910e-01
1.195999999999979e+00	9.969706e-01
1.196999999999979e+00	9.970474e-01
1.197999999999979e+00	9.971216e-01
1.198999999999979e+00	9.971933e-01
1.199999999999979e+00	9.972626e-01
1.200999999999979e+00	9.973295e-01
1.201999999999978e+00	9.973941e-01
1.202999999999978e+00	9.974565e-01
1.203999999999978e+00	9.975168e-01
1.204999999999978e+00	9.975749e-01
1.205999999999978e+00	9.976311e-01
1.206999999999978e+00	9.976853e-01
1.207999999999978e+00	9.977377e-01
1.208999999999978e+00	9.977883e-01
1.209999999999978e+00	9.978371e-01
1.210999999999977e+00	9.978843e-01
1.211999999999977e+00	9.979298e-01
1.212999999999977e+00	9.979738e-01
1.213999999999977e+00	9.980163e-01
1.214999999999977e+00	9.980573e-01
1.215999999999977e+00	9.980969e-01
1.216999999999977e+00	9.981352e-01
1.217999999999977e+00	9.981722e-01
1.218999999999977e+00	9.982079e-01
1.219999999999976e+00	9.982424e-01
1.220999999999976e+00	9.982757e-01
1.221999999999976e+00	9.983079e-01
1.222999999999976e+00	9.983391e-01
1.223999999999976e+00	9.983691e-01
1.224999999999976e+00	9.983982e-01
1.225999999999976e+00	9.984263e-01
1.226999999999976e+00	9.984535e-01
1.227999999999976e+00	9.984798e-01
1.228999999999975e+00	9.985052e-01
1.229999999999975e+00	9.985298e-01
1.230999999999975e+00	9.985536e-01
1.231999999999975e+00	9.985766e-01
1.232999999999975e+00	9.985989e-01
1.233999999999975e+00	9.986204e-01
1.234999999999975e+00	9.986413e-01
1.235999999999975e+00	9.986615e-01
1.236999999999975e+00	9.986811e-01
1.237999999999974e+00	9.987000e-01
1.238999999999974e+00	9.987184e-01
1.239999999999974e+00	9.987361e-01
1.240999999999974e+00	9.987534e-01
1.241999999999974e+00	9.987701e-01
1.242999999999974e+00	9.987863e-01
1.243999999999974e+00	9.988020e-01
1.244999999999974e+00	9.988173e-01
1.245999999999974e+00	9.988320e-01
1.246999999999973e+00	9.988464e-01
1.247999999999973e+00	9.988603e-01
1.248999999999973e+00	9.988738e-01
1.249999999999973e+00	9.988869e-01
1.250999999999973e+00	9.988997e-01
1.251999999999973e+00	9.989121e-01
1.252999999999973e+00	9.989241e-01
1.253999999999973e+00	9.989358e-01
1.254999999999973e+00	9.989471e-01
1.255999999999972e+00	9.989582e-01
1.256999999999972e+00	9.989689e-01
1.257999999999972e+00	9.989794e-01
1.258999999999972e+00	9.989895e-01
1.259999999999972e+00	9.989994e-01
1.260999999999972e+00	9.990090e-01
1.261999999999972e+00	9.990184e-01
1.262999999999972e+00	9.990276e-01
1.263999999999972e+00	9.990364e-01
1.264999999999971e+00	9.990451e-01
1.265999999999971e+00	9.990535e-01
1.266999999999971e+00	9.990617e-01
1.267999999999971e+00	9.990698e-01
1.268999999999971e+00	9.990776e-01
1.269999999999971e+00	9.990852e-01
1.270999999999971e+00	9.990926e-01
1.271999999999971e+00	9.990999e-01
1.272999999999971e+00	9.991069e-01
1.273999999999970e+00	9.991139e-01
1.274999999999970e+00	9.991207e-01
1.275999999999970e+00	9.991272e-01
1.276999999999970e+00	9.991336e-01
1.277999999999970e+00	9.991400e-01
1.278999999999970e+00	9.991461e-01
1.279999999999970e+00	9.991521e-01
1.280999999999970e+00	9.991580e-01
1.281999999999970e+00	9.991637e-01
1.282999999999969e+00	9.991694e-01
1.283999999999969e+00	9.991749e-01
1.284999999999969e+00	9.991803e-01
1.285999999999969e+00	9.991856e-01
1.286999999999969e+00	9.991907e-01
1.287999999999969e+00	9.991958e-01
1.288999999999969e+00	9.992008e-01
1.289999999999969e+00	9.992056e-01
1.290999999999969e+00	9.992104e-01
1.291999999999969e+00	9.992150e-01
1.292999999999968e+00	9.992196e-01
1.293999999999968e+00	9.992241e-01
1.294999999999968e+00	9.992285e-01
1.295999999999968e+00	9.992328e-01
1.296999999999968e+00	9.992370e-01
1.297999999999968e+00	9.992412e-01
1.298999999999968e+00	9.992453e-01
1.299999999999968e+00	9.992493e-01
1.300999999999968e+00	9.992532e-01
1.301999999999967e+00	9.992570e-01
1.302999999999967e+00	9.992608e-01
1.303999999999967e+00	9.992646e-01
1.304999999999967e+00	9.992682e-01
1.305999999999967e+00	9.992718e-01
1.306999999999967e+00	9.992754e-01
1.307999999999967e+00	9.992788e-01
1.308999999999967e+00	9.992823e-01
1.309999999999967e+00	9.992856e-01
1.310999999999966e+00	9.992890e-01
1.311999999999966e+00	9.992923e-01
1.312999999999966e+00	9.992954e-01
1.313999999999966e+00	9.992986e-01
1.314999999999966e+00	9.993017e-01
1.315999999999966e+00	9.993048e-01
1.316999999999966e+00	9.993078e-01
1.317999999999966e+00	9.993108e-01
1.318999999999966e+00	9.993137e-01
1.319999999999965e+00	9.993166e-01
1.320999999999965e+00	9.993194e-01
1.321999999999965e+00	9.993222e-01
1.322999999999965e+00	9.993250e-01
1.323999999999965e+00	9.993277e-01
1.324999999999965e+00	9.993304e-01
1.325999999999965e+00	9.993331e-01
1.326999999999965e+00	9.993357e-01
1.327999999999965e+00	9.993383e-01
1.328999999999964e+00	9.993408e-01
1.329999999999964e+00	9.993433e-01
1.330999999999964e+00	9.993458e-01
1.331999999999964e+00	9.993483e-01
1.332999999999964e+00	9.993507e-01
1.333999999999964e+00	9.993531e-01
1.334999999999964e+00	9.993555e-01
1.335999999999964e+00	9.993578e-01
1.336999999999964e+00	9.993601e-01
1.337999999999963e+00	9.993624e-01
1.338999999999963e+00	9.993647e-01
1.339999999999963e+00	9.993669e-01
1.340999999999963e+00	9.993691e-01
1.341999999999963e+00	9.993713e-01
1.342999999999963e+00	9.993734e-01
1.343999999999963e+00	9.993756e-01
1.344999999999963e+00	9.993777e-01
1.345999999999963e+00	9.993798e-01
1.346999999999962e+00	9.993818e-01
1.347999999999962e+00	9.993839e-01
1.348999999999962e+00	9.993859e-01
1.349999999999962e+00	9.993879e-01
1.350999999999962e+00	9.993899e-01
1.351999999999962e+00	9.993919e-01
1.352999999999962e+00	9.993938e-01
1.353999999999962e+00	9.993957e-01
1.354999999999962e+00	9.993976e-01
1.355999999999961e+00	9.993995e-01
1.356999999999961e+00	9.994014e-01
1.357999999999961e+00	9.994032e-01
1.358999999999961e+00	9.994051e-01
1.359999999999961e+00	9.994069e-01
1.360999999999961e+00	9.994087e-01
1.361999999999961e+00	9.994105e-01
1.362999999999961e+00	9.994122e-01
1.363999999999961e+00	9.994140e-01
1.364999999999960e+00	9.994158e-01
1.365999999999960e+00	9.994175e-01
1.366999999999960e+00	9.994192e-01
1.367999999999960e+00	9.994209e-01
1.368999999999960e+00	9.994226e-01
1.369999999999960e+00	9.994243e-01
1.370999999999960e+00	9.994259e-01
1.371999999999960e+00	9.994276e-01
1.372999999999960e+00	9.994292e-01
1.373999999999959e+00	9.994308e-01
1.374999999999959e+00	9.994324e-01
1.375999999999959e+00	9.994340e-01
1.376999999999959e+00	9.994356e-01
1.377999999999959e+00	9.994372e-01
1.378999999999959e+00	9.994388e-01
1.379999999999959e+00	9.994403e-01
1.380999999999959e+00	9.994418e-01
1.381999999999959e+00	9.994434e-01
1.382999999999958e+00	9.994449e-01
1.383999999999958e+00	9.994464e-01
1.384999999999958e+00	9.994479e-01
1.385999999999958e+00	9.994494e-01
1.386999999999958e+00	9.994509e-01
1.387999999999958e+00	9.994523e-01
1.388999999999958e+00	9.994538e-01
1.389999999999958e+00	9.994552e-01
1.390999999999958e+00	9.994566e-01
1.391999999999957e+00	9.994581e-01
1.392999999999957e+00	9.994595e-01
1.393999999999957e+00	9.994609e-01
1.394999999999957e+00	9.994624e-01
1.395999999999957e+00	9.994637e-01
1.396999999999957e+00	9.994651e-01
1.397999999999957e+00	9.994665e-01
1.398999999999957e+00	9.994679e-01
1.399999999999957e+00	9.994693e-01
1.400999999999957e+00	9.994706e-01
1.401999999999956e+00	9.994720e-01
1.402999999999956e+00	9.994733e-01
1.403999999999956e+00	9.994746e-01
1.404999999999956e+00	9.994760e-01
1.405999999999956e+00	9.994773e-01
1.406999999999956e+00	9.994786e-01
1.407999999999956e+00	9.994799e-01
1.408999999999956e+00	9.994812e-01
1.409999999999956e+00	9.994825e-01
1.410999999999955e+00	9.994838e-01
1.411999999999955e+00	9.994851e-01
1.412999999999955e+00	9.994863e-01
1.413999999999955e+00	9.994876e-01
1.414999999999955e+00	9.994889e-01
1.415999999999955e+00	9.994901e-01
1.416999999999955e+00	9.994914e-01
1.417999999999955e+00	9.994926e-01
1.418999999999955e+00	9.994939e-01
1.419999999999954e+00	9.994951e-01
1.420999999999954e+00	9.994963e-01
1.421999999999954e+00	9.994976e-01
1.422999999999954e+00	9.994988e-01
1.423999999999954e+00	9.995000e-01
1.424999999999954e+00	9.995012e-01
1.425999999999954e+00	9.995024e-01
1.426999999999954e+00	9.995036e-01
1.427999999999954e+00	9.995048e-01
1.428999999999953e+00	9.995060e-01
1.429999999999953e+00	9.995072e-01
1.430999999999953e+00	9.995083e-01
1.431999999999953e+00	9.995095e-01
1.432999999999953e+00	9.995107e-01
1.433999999999953e+00	9.995118e-01
1.434999999999953e+00	9.995130e-01
