Freq.	V(out)
1.12201845430196e+05	(-2.96431179304590e+01dB,8.53073790014995e+01°)
1.25892541179416e+05	(-2.86453932105691e+01dB,8.53752377535487e+01°)
1.41253754462274e+05	(-2.76472840004349e+01dB,8.53818631609777e+01°)
1.58489319246110e+05	(-2.66488906776620e+01dB,8.53272825043775e+01°)
1.77827941003891e+05	(-2.56502987382461e+01dB,8.52107197436776e+01°)
1.99526231496886e+05	(-2.46515833356492e+01dB,8.50305790300450e+01°)
2.23872113856832e+05	(-2.36528133194967e+01dB,8.47844176607870e+01°)
2.51188643150956e+05	(-2.26540549968499e+01dB,8.44689074280933e+01°)
2.81838293126443e+05	(-2.16553758367071e+01dB,8.40797831207491e+01°)
3.16227766016835e+05	(-2.06568483521677e+01dB,8.36117766493659e+01°)
3.54813389233573e+05	(-1.96585544288224e+01dB,8.30585348678601e+01°)
3.98107170553494e+05	(-1.86605904294657e+01dB,8.24125186360224e+01°)
4.46683592150960e+05	(-1.76630735051387e+01dB,8.16648799819695e+01°)
5.01187233627268e+05	(-1.66661496983319e+01dB,8.08053133478247e+01°)
5.62341325190344e+05	(-1.56700046624812e+01dB,7.98218758092337e+01°)
6.30957344480188e+05	(-1.46748781837478e+01dB,7.87007698412400e+01°)
7.07945784384132e+05	(-1.36810842382514e+01dB,7.74260807051216e+01°)
7.94328234724275e+05	(-1.26890391427311e+01dB,7.59794590200552e+01°)
8.91250938133738e+05	(-1.16993015938795e+01dB,7.43397379741710e+01°)
9.99999999999991e+05	(-1.07126302316968e+01dB,7.24824748348955e+01°)
1.12201845430195e+06	(-9.73006705966153e+00dB,7.03794097479335e+01°)
1.25892541179416e+06	(-8.75305891246534e+00dB,6.79978448026423e+01°)
1.41253754462274e+06	(-7.78363445437644e+00dB,6.52999694011280e+01°)
1.58489319246110e+06	(-6.82466092055819e+00dB,6.22422053989713e+01°)
1.77827941003891e+06	(-5.88021211272611e+00dB,5.87747358044644e+01°)
1.99526231496886e+06	(-4.95608397435068e+00dB,5.48415413468808e+01°)
2.23872113856832e+06	(-4.06048861428832e+00dB,5.03815320549760e+01°)
2.51188643150956e+06	(-3.20492542541901e+00dB,4.53317408117473e+01°)
2.81838293126443e+06	(-2.40514016353831e+00dB,3.96339744430947e+01°)
3.16227766016835e+06	(-1.68190371598877e+00dB,3.32465052707517e+01°)
3.54813389233572e+06	(-1.06106449082144e+00dB,2.61616408514774e+01°)
3.98107170553494e+06	(-5.72064246312031e-01dB,1.84272997538982e+01°)
4.46683592150959e+06	(-2.44196111305032e-01dB,1.01656581150100e+01°)
5.01187233627268e+06	(-1.00781136112924e-01dB,1.57699501130986e+00°)
5.62341325190344e+06	(-1.53085515749480e-01dB,-7.08166566541580e+00°)
6.30957344480187e+06	(-3.96936171369309e-01dB,-1.55412328028189e+01°)
7.07945784384131e+06	(-8.14009972100286e-01dB,-2.35706972699620e+01°)
7.94328234724274e+06	(-1.37702016688878e+00dB,-3.10107255585801e+01°)
8.91250938133737e+06	(-2.05599210976914e+00dB,-3.77808470598423e+01°)
9.99999999999990e+06	(-2.82309477799281e+00dB,-4.38661304750290e+01°)
1.12201845430195e+07	(-3.65512621023083e+00dB,-4.92957651926929e+01°)
1.25892541179415e+07	(-4.53407313673211e+00dB,-5.41231295569151e+01°)
1.41253754462274e+07	(-5.44658675917213e+00dB,-5.84113540337542e+01°)
1.58489319246110e+07	(-6.38306104005030e+00dB,-6.22245078922899e+01°)
1.77827941003890e+07	(-7.33670241029040e+00dB,-6.56230001305157e+01°)
1.99526231496886e+07	(-8.30275087449965e+00dB,-6.86616502380903e+01°)
2.23872113856832e+07	(-9.27788599857602e+00dB,-7.13892566896586e+01°)
2.51188643150955e+07	(-1.02597973593973e+01dB,-7.38489115356200e+01°)
2.81838293126442e+07	(-1.12468838156241e+01dB,-7.60786280403226e+01°)
3.16227766016834e+07	(-1.22380473864098e+01dB,-7.81120528993409e+01°)
3.54813389233572e+07	(-1.32325542927347e+01dB,-7.99791537197148e+01°)
3.98107170553493e+07	(-1.42299429611576e+01dB,-8.17068368880711e+01°)
4.46683592150958e+07	(-1.52299648450829e+01dB,-8.33194832679234e+01°)
5.01187233627267e+07	(-1.62325484855941e+01dB,-8.48394036916585e+01°)
5.62341325190343e+07	(-1.72377805014635e+01dB,-8.62872213154220e+01°)
6.30957344480186e+07	(-1.82458994655284e+01dB,-8.76821882059348e+01°)
7.07945784384130e+07	(-1.92573001622084e+01dB,-8.90424414324480e+01°)
7.94328234724272e+07	(-2.02725467290155e+01dB,-9.03852006180016e+01°)
8.91250938133735e+07	(-2.12923937917175e+01dB,-9.17269048740806e+01°)
9.99999999999989e+07	(-2.23178149718413e+01dB,-9.30832825029233e+01°)
1.12201845430195e+08	(-2.33500380836030e+01dB,-9.44693419157047e+01°)
1.25892541179415e+08	(-2.43905859035939e+01dB,-9.58992670894238e+01°)
1.41253754462274e+08	(-2.54413205104617e+01dB,-9.73861960555902e+01°)
1.58489319246109e+08	(-2.65044877539076e+01dB,-9.89418573566339e+01°)
1.77827941003890e+08	(-2.75827563430510e+01dB,-1.00576038821485e+02°)
1.99526231496886e+08	(-2.86792433565296e+01dB,-1.02295868001058e+02°)
2.23872113856831e+08	(-2.97975148914639e+01dB,-1.04104897618162e+02°)
2.51188643150955e+08	(-3.09415476657224e+01dB,-1.06002016146454e+02°)
2.81838293126442e+08	(-3.21156357452758e+01dB,-1.07980245647414e+02°)
3.16227766016834e+08	(-3.33242277694437e+01dB,-1.10025544945067e+02°)
3.54813389233571e+08	(-3.45716858777498e+01dB,-1.12115797642623e+02°)
3.98107170553492e+08	(-3.58619692115237e+01dB,-1.14220213435263e+02°)
4.46683592150958e+08	(-3.71982618055715e+01dB,-1.16299381906067e+02°)
5.01187233627266e+08	(-3.85825834807074e+01dB,-1.18306165655335e+02°)
5.62341325190342e+08	(-4.00154367718036e+01dB,-1.20187495390371e+02°)
6.30957344480185e+08	(-4.14955460065608e+01dB,-1.21886954996451e+02°)
7.07945784384129e+08	(-4.30197324008141e+01dB,-1.23347872523364e+02°)
7.94328234724271e+08	(-4.45829437378519e+01dB,-1.24516527741197e+02°)
8.91250938133734e+08	(-4.61784274882225e+01dB,-1.25345090435482e+02°)
1.00000000000000e+09	(-4.77980131053616e+01dB,-1.25794010112769e+02°)
