Freq.	V(out)
8.91250938133740e+04	(-4.03818844226885e+01dB,-4.24538372947225e+01°)
9.99999999999993e+04	(-4.06722458033732e+01dB,-4.10343676498558e+01°)
1.12201845430196e+05	(-4.09338837906725e+01dB,-3.99359660156753e+01°)
1.25892541179416e+05	(-4.11743983521913e+01dB,-3.91811664709389e+01°)
1.41253754462274e+05	(-4.14016990029561e+01dB,-3.87850726208011e+01°)
1.58489319246110e+05	(-4.16238550353915e+01dB,-3.87556976290647e+01°)
1.77827941003891e+05	(-4.18489905612857e+01dB,-3.90942116093442e+01°)
1.99526231496886e+05	(-4.20851986851621e+01dB,-3.97949765932258e+01°)
2.23872113856832e+05	(-4.23404444966961e+01dB,-4.08453557478972e+01°)
2.51188643150956e+05	(-4.26224292889473e+01dB,-4.22253881120849e+01°)
2.81838293126443e+05	(-4.29383980579085e+01dB,-4.39075140226921e+01°)
3.16227766016835e+05	(-4.32948886417419e+01dB,-4.58565950818018e+01°)
3.54813389233573e+05	(-4.36974415697152e+01dB,-4.80304741061755e+01°)
3.98107170553494e+05	(-4.41503100820696e+01dB,-5.03812474212192e+01°)
4.46683592150960e+05	(-4.46562230024680e+01dB,-5.28572734865453e+01°)
5.01187233627268e+05	(-4.52162524981788e+01dB,-5.54057543902982e+01°)
5.62341325190344e+05	(-4.58298218038957e+01dB,-5.79755587824179e+01°)
6.30957344480188e+05	(-4.64948588750229e+01dB,-6.05198725596229e+01°)
7.07945784384132e+05	(-4.72080706311786e+01dB,-6.29982987559633e+01°)
7.94328234724275e+05	(-4.79652898311522e+01dB,-6.53781651769818e+01°)
8.91250938133738e+05	(-4.87618391838903e+01dB,-6.76349808702142e+01°)
9.99999999999991e+05	(-4.95928646589269e+01dB,-6.97521452958087e+01°)
1.12201845430195e+06	(-5.04536064318310e+01dB,-7.17201145120522e+01°)
1.25892541179416e+06	(-5.13395943403936e+01dB,-7.35352573121350e+01°)
1.41253754462274e+06	(-5.22467697792097e+01dB,-7.51986078717357e+01°)
1.58489319246110e+06	(-5.31715453146972e+01dB,-7.67146665414987e+01°)
1.77827941003891e+06	(-5.41108171786673e+01dB,-7.80903406439393e+01°)
1.99526231496886e+06	(-5.50619457258825e+01dB,-7.93340666523215e+01°)
2.23872113856832e+06	(-5.60227166774549e+01dB,-8.04551195198649e+01°)
2.51188643150956e+06	(-5.69912929154008e+01dB,-8.14630935611063e+01°)
2.81838293126443e+06	(-5.79661636138763e+01dB,-8.23675292593373e+01°)
3.16227766016835e+06	(-5.89460950099318e+01dB,-8.31776576055542e+01°)
3.54813389233572e+06	(-5.99300852475478e+01dB,-8.39022352582965e+01°)
3.98107170553494e+06	(-6.09173244299031e+01dB,-8.45494474517663e+01°)
4.46683592150959e+06	(-6.19071601758425e+01dB,-8.51268598238539e+01°)
5.01187233627268e+06	(-6.28990684766684e+01dB,-8.56414044568261e+01°)
5.62341325190344e+06	(-6.38926293834367e+01dB,-8.60993889768540e+01°)
6.30957344480187e+06	(-6.48875069407096e+01dB,-8.65065204572242e+01°)
7.07945784384131e+06	(-6.58834327609811e+01dB,-8.68679381860181e+01°)
7.94328234724274e+06	(-6.68801926645068e+01dB,-8.71882510826605e+01°)
8.91250938133737e+06	(-6.78776158657834e+01dB,-8.74715768638437e+01°)
9.99999999999990e+06	(-6.88755662543523e+01dB,-8.77215809939673e+01°)
1.12201845430195e+07	(-6.98739353845253e+01dB,-8.79415141539943e+01°)
1.25892541179415e+07	(-7.08726368510014e+01dB,-8.81342474310087e+01°)
1.41253754462274e+07	(-7.18716017828424e+01dB,-8.83023047704490e+01°)
1.58489319246110e+07	(-7.28707752361521e+01dB,-8.84478924604213e+01°)
1.77827941003890e+07	(-7.38701133062303e+01dB,-8.85729255641860e+01°)
1.99526231496886e+07	(-7.48695808135755e+01dB,-8.86790513183234e+01°)
2.23872113856832e+07	(-7.58691494456710e+01dB,-8.87676695654493e+01°)
2.51188643150955e+07	(-7.68687962588592e+01dB,-8.88399503216095e+01°)
2.81838293126442e+07	(-7.78685024625994e+01dB,-8.88968485933970e+01°)
3.16227766016834e+07	(-7.88682524226720e+01dB,-8.89391165556860e+01°)
3.54813389233572e+07	(-7.98680328310779e+01dB,-8.89673131914407e+01°)
3.98107170553493e+07	(-8.08678319989704e+01dB,-8.89818114831546e+01°)
4.46683592150958e+07	(-8.18676392352977e+01dB,-8.89828032198999e+01°)
5.01187233627267e+07	(-8.28674442783299e+01dB,-8.89703014714443e+01°)
5.62341325190343e+07	(-8.38672367499700e+01dB,-8.89441407508656e+01°)
6.30957344480186e+07	(-8.48670056039583e+01dB,-8.89039748668596e+01°)
7.07945784384130e+07	(-8.58667385387795e+01dB,-8.88492724437652e+01°)
7.94328234724272e+07	(-8.68664213442540e+01dB,-8.87793100630504e+01°)
8.91250938133735e+07	(-8.78660371473774e+01dB,-8.86931629580117e+01°)
9.99999999999989e+07	(-8.88655655178083e+01dB,-8.85896931740807e+01°)
1.12201845430195e+08	(-8.98649813862241e+01dB,-8.84675350884103e+01°)
1.25892541179415e+08	(-9.08642537192990e+01dB,-8.83250781703424e+01°)
1.41253754462274e+08	(-9.18633438828821e+01dB,-8.81604468593124e+01°)
1.58489319246109e+08	(-9.28622036095505e+01dB,-8.79714774396687e+01°)
1.77827941003890e+08	(-9.38607724675834e+01dB,-8.77556918135890e+01°)
1.99526231496886e+08	(-9.48589747048417e+01dB,-8.75102681140683e+01°)
2.23872113856831e+08	(-9.58567153124278e+01dB,-8.72320081735675e+01°)
2.51188643150955e+08	(-9.68538751187175e+01dB,-8.69173019811986e+01°)
2.81838293126442e+08	(-9.78503046839348e+01dB,-8.65620894397554e+01°)
3.16227766016834e+08	(-9.88458167187968e+01dB,-8.61618199963851e+01°)
3.54813389233571e+08	(-9.98401766984167e+01dB,-8.57114110965547e+01°)
3.98107170553492e+08	(-1.00833091286241e+02dB,-8.52052069376422e+01°)
4.46683592150958e+08	(-1.01824194125564e+02dB,-8.46369397226412e+01°)
5.01187233627266e+08	(-1.02813028503915e+02dB,-8.39996965924276e+01°)
5.62341325190342e+08	(-1.03799026357630e+02dB,-8.32858967123484e+01°)
6.30957344480185e+08	(-1.04781483074886e+02dB,-8.24872846808966e+01°)
7.07945784384129e+08	(-1.05759527597564e+02dB,-8.15949485961415e+01°)
7.94328234724271e+08	(-1.06732087449206e+02dB,-8.05993738378625e+01°)
8.91250938133734e+08	(-1.07697848579674e+02dB,-7.94905469577291e+01°)
1.00000000000000e+09	(-1.08655210394708e+02dB,-7.82581279885894e+01°)
