Freq.	V(out)
1.77827941003891e+04	(-4.46214496153403e+01dB,1.16961774906576e+02°)
1.99526231496887e+04	(-4.38131346422900e+01dB,1.14328479033009e+02°)
2.23872113856833e+04	(-4.29716477475134e+01dB,1.11877708740163e+02°)
2.51188643150957e+04	(-4.21017953620442e+01dB,1.09611162565324e+02°)
2.81838293126444e+04	(-4.12080012472138e+01dB,1.07525562499142e+02°)
3.16227766016836e+04	(-4.02942192397233e+01dB,1.05613841921162e+02°)
3.54813389233573e+04	(-3.93639006540104e+01dB,1.03866240815257e+02°)
3.98107170553495e+04	(-3.84200010710448e+01dB,1.02271239809739e+02°)
4.46683592150960e+04	(-3.74650124099805e+01dB,1.00816308728183e+02°)
5.01187233627269e+04	(-3.65010088825043e+01dB,9.94884743932663e+01°)
5.62341325190346e+04	(-3.55296984938568e+01dB,9.82747283663083e+01°)
6.30957344480189e+04	(-3.45524745191207e+01dB,9.71623017063360e+01°)
7.07945784384133e+04	(-3.35704635759470e+01dB,9.61388342551244e+01°)
7.94328234724276e+04	(-3.25845685010994e+01dB,9.51924631700423e+01°)
8.91250938133740e+04	(-3.15955052986180e+01dB,9.43118512999649e+01°)
9.99999999999993e+04	(-3.06038340800233e+01dB,9.34861716459500e+01°)
1.12201845430196e+05	(-2.96099842766120e+01dB,9.27050601315267e+01°)
1.25892541179416e+05	(-2.86142745651764e+01dB,9.19585454516777e+01°)
1.41253754462274e+05	(-2.76169279816141e+01dB,9.12369619007070e+01°)
1.58489319246110e+05	(-2.66180826514570e+01dB,9.05308487151427e+01°)
1.77827941003891e+05	(-2.56177984741630e+01dB,8.98308374840447e+01°)
1.99526231496886e+05	(-2.46160599793534e+01dB,8.91275274224687e+01°)
2.23872113856832e+05	(-2.36127754399473e+01dB,8.84113466130386e+01°)
2.51188643150956e+05	(-2.26077721861560e+01dB,8.76723955125566e+01°)
2.81838293126443e+05	(-2.16007879209470e+01dB,8.69002668817414e+01°)
3.16227766016835e+05	(-2.05914576980120e+01dB,8.60838335549082e+01°)
3.54813389233573e+05	(-1.95792960990719e+01dB,8.52109917576946e+01°)
