Freq.	V(out)
2.23872113856833e+03	(3.58606175316354e+01dB,9.26249566393281e+01°)
2.51188643150957e+03	(3.48625465723647e+01dB,9.23309138752769e+01°)
2.81838293126444e+03	(3.38640792367260e+01dB,9.20676554117863e+01°)
3.16227766016837e+03	(3.28652967611634e+01dB,9.18317303999023e+01°)
3.54813389233574e+03	(3.18662637410955e+01dB,9.16200383262299e+01°)
3.98107170553496e+03	(3.08670315188088e+01dB,9.14297914689709e+01°)
4.46683592150961e+03	(2.98676408847279e+01dB,9.12584804593192e+01°)
5.01187233627270e+03	(2.88681242288706e+01dB,9.11038427940787e+01°)
5.62341325190347e+03	(2.78685072526139e+01dB,9.09638340971513e+01°)
6.30957344480190e+03	(2.68688103290936e+01dB,9.08366019016949e+01°)
7.07945784384135e+03	(2.58690495829193e+01dB,9.07204617138289e+01°)
7.94328234724278e+03	(2.48692377455649e+01dB,9.06138751174803e+01°)
8.91250938133741e+03	(2.38693848312803e+01dB,9.05154296846351e+01°)
9.99999999999995e+03	(2.28694986690735e+01dB,9.04238204633158e+01°)
1.12201845430196e+04	(2.18695853188037e+01dB,9.03378328252700e+01°)
1.25892541179416e+04	(2.08696493933690e+01dB,9.02563264654372e+01°)
1.41253754462275e+04	(1.98696943040332e+01dB,9.01782203549245e+01°)
1.58489319246111e+04	(1.88697224418866e+01dB,9.01024784579503e+01°)
1.77827941003891e+04	(1.78697353050543e+01dB,9.00280960306316e+01°)
1.99526231496887e+04	(1.68697335784135e+01dB,8.99540863253910e+01°)
2.23872113856833e+04	(1.58697171700300e+01dB,8.98794675289815e+01°)
2.51188643150957e+04	(1.48696852062738e+01dB,8.98032497646054e+01°)
2.81838293126444e+04	(1.38696359853254e+01dB,8.97244219892906e+01°)
3.16227766016836e+04	(1.28695668866335e+01dB,8.96419386165633e+01°)
3.54813389233573e+04	(1.18694742314954e+01dB,8.95547056915585e+01°)
3.98107170553495e+04	(1.08693530873822e+01dB,8.94615664410655e+01°)
4.46683592150960e+04	(9.86919700562956e+00dB,8.93612860147284e+01°)
5.01187233627269e+04	(8.86899767860403e+00dB,8.92525352258590e+01°)
5.62341325190346e+04	(7.86874449821902e+00dB,8.91338730913260e+01°)
6.30957344480189e+04	(6.86842399248124e+00dB,8.90037279601524e+01°)
7.07945784384133e+04	(5.86801911038426e+00dB,8.88603770103828e+01°)
7.94328234724276e+04	(4.86750831756640e+00dB,8.87019238843573e+01°)
8.91250938133740e+04	(3.86686445536297e+00dB,8.85262742250916e+01°)
9.99999999999993e+04	(2.86605330375828e+00dB,8.83311088729223e+01°)
1.12201845430196e+05	(1.86503177368535e+00dB,8.81138544847658e+01°)
1.25892541179416e+05	(8.63745635559783e-01dB,8.78716513522496e+01°)
1.41253754462274e+05	(-1.37873331951274e-01dB,8.76013182253634e+01°)
1.58489319246110e+05	(-1.13991091690510e+00dB,8.72993140032154e+01°)
1.77827941003891e+05	(-2.14247495078980e+00dB,8.69616962443256e+01°)
1.99526231496886e+05	(-3.14570090580110e+00dB,8.65840765913902e+01°)
2.23872113856832e+05	(-4.14975887996587e+00dB,8.61615734212952e+01°)
2.51188643150956e+05	(-5.15486229363746e+00dB,8.56887623497997e+01°)
2.81838293126443e+05	(-6.16127868445163e+00dB,8.51596256812156e+01°)
3.16227766016835e+05	(-7.16934305655414e+00dB,8.45675025483734e+01°)
3.54813389233573e+05	(-8.17947430920913e+00dB,8.39050424034282e+01°)
3.98107170553494e+05	(-9.19219533089037e+00dB,8.31641657771245e+01°)
4.46683592150960e+05	(-1.02081573823797e+01dB,8.23360379175939e+01°)
5.01187233627268e+05	(-1.12281693812284e+01dB,8.14110631488143e+01°)
5.62341325190344e+05	(-1.22532326015057e+01dB,8.03789106374835e+01°)
6.30957344480188e+05	(-1.32845810598292e+01dB,7.92285857543461e+01°)
7.07945784384132e+05	(-1.43237273916188e+01dB,7.79485652662276e+01°)
7.94328234724275e+05	(-1.53725132271319e+01dB,7.65270188640104e+01°)
8.91250938133738e+05	(-1.64331618355218e+01dB,7.49521432809138e+01°)
9.99999999999991e+05	(-1.75083290052599e+01dB,7.32126371304898e+01°)
1.12201845430195e+06	(-1.86011457182244e+01dB,7.12983424163218e+01°)
1.25892541179416e+06	(-1.97152432535477e+01dB,6.92010693532373e+01°)
1.41253754462274e+06	(-2.08547483141298e+01dB,6.69156010014688e+01°)
1.58489319246110e+06	(-2.20242334332490e+01dB,6.44408399728999e+01°)
1.77827941003891e+06	(-2.32286076463500e+01dB,6.17810103523480e+01°)
1.99526231496886e+06	(-2.44729359486383e+01dB,5.89467688361625e+01°)
2.23872113856832e+06	(-2.57621849844553e+01dB,5.59560234848310e+01°)
2.51188643150956e+06	(-2.71009071068705e+01dB,5.28342292691652e+01°)
2.81838293126443e+06	(-2.84928933380043e+01dB,4.96139536485056e+01°)
3.16227766016835e+06	(-2.99408427244661e+01dB,4.63336009927580e+01°)
3.54813389233572e+06	(-3.14461040030187e+01dB,4.30353451933359e+01°)
3.98107170553494e+06	(-3.30085393918272e+01dB,3.97625051046115e+01°)
4.46683592150959e+06	(-3.46265387223326e+01dB,3.65567436122599e+01°)
5.01187233627268e+06	(-3.62971809249758e+01dB,3.34555197742126e+01°)
5.62341325190344e+06	(-3.80165097209800e+01dB,3.04901539976243e+01°)
6.30957344480187e+06	(-3.97798713680681e+01dB,2.76847078893514e+01°)
7.07945784384131e+06	(-4.15822591304895e+01dB,2.50556952700570e+01°)
7.94328234724274e+06	(-4.34186196625666e+01dB,2.26124901811882e+01°)
8.91250938133737e+06	(-4.52840942241826e+01dB,2.03582156664957e+01°)
9.99999999999990e+06	(-4.71741856569892e+01dB,1.82908846356095e+01°)
1.12201845430195e+07	(-4.90848557544747e+01dB,1.64046001821916e+01°)
1.25892541179415e+07	(-5.10125655175543e+01dB,1.46906804419637e+01°)
1.41253754462274e+07	(-5.29542734915285e+01dB,1.31386311063940e+01°)
1.58489319246110e+07	(-5.49074066069354e+01dB,1.17369352510704e+01°)
1.77827941003890e+07	(-5.68698153962000e+01dB,1.04736616287643e+01°)
1.99526231496886e+07	(-5.88397223897508e+01dB,9.33691045453148e+00°)
2.23872113856832e+07	(-6.08156696491166e+01dB,8.31512344814242e+00°)
2.51188643150955e+07	(-6.27964690939388e+01dB,7.39728612826537e+00°)
2.81838293126442e+07	(-6.47811575887028e+01dB,6.57304799614901e+00°)
3.16227766016834e+07	(-6.67689576047535e+01dB,5.83278231952923e+00°)
3.54813389233572e+07	(-6.87592435472039e+01dB,5.16760295494706e+00°)
3.98107170553493e+07	(-7.07515134175650e+01dB,4.56935167825583e+00°)
4.46683592150958e+07	(-7.27453652716874e+01dB,4.03056610856195e+00°)
5.01187233627267e+07	(-7.47404778539549e+01dB,3.54443557604861e+00°)
5.62341325190343e+07	(-7.67365947888643e+01dB,3.10475015560089e+00°)
