Freq.	V(out)
9.99999999999993e+04	(-4.49786112321807e+01dB,-7.51268189618737e+01°)
1.12201845430196e+05	(-4.58831712052677e+01dB,-7.35135971708453e+01°)
1.25892541179416e+05	(-4.67660740345851e+01dB,-7.17516081493932e+01°)
1.41253754462274e+05	(-4.76232299428002e+01dB,-6.98415061401522e+01°)
1.58489319246110e+05	(-4.84501642793740e+01dB,-6.77888593846156e+01°)
1.77827941003891e+05	(-4.92421536620212e+01dB,-6.56053990501808e+01°)
1.99526231496886e+05	(-4.99944374643428e+01dB,-6.33101312915133e+01°)
2.23872113856832e+05	(-5.07025044366187e+01dB,-6.09300981332862e+01°)
2.51188643150956e+05	(-5.13624385742403e+01dB,-5.85005527980853e+01°)
2.81838293126443e+05	(-5.19712896602692e+01dB,-5.60643547977830e+01°)
3.16227766016835e+05	(-5.25274183993078e+01dB,-5.36705018748764e+01°)
3.54813389233573e+05	(-5.30307608916456e+01dB,-5.13718843742923e+01°)
3.98107170553494e+05	(-5.34829669561052e+01dB,-4.92225273939081e+01°)
4.46683592150960e+05	(-5.38873914504247e+01dB,-4.72747073774891e+01°)
5.01187233627268e+05	(-5.42489489828356e+01dB,-4.55763453489323e+01°)
5.62341325190344e+05	(-5.45738695612917e+01dB,-4.41689786665383e+01°)
6.30957344480188e+05	(-5.48694064169957e+01dB,-4.30864384888408e+01°)
7.07945784384132e+05	(-5.51435442942047e+01dB,-4.23541799049228e+01°)
7.94328234724275e+05	(-5.54047408816018e+01dB,-4.19890808992021e+01°)
8.91250938133738e+05	(-5.56617124565276e+01dB,-4.19994798278554e+01°)
9.99999999999991e+05	(-5.59232549601085e+01dB,-4.23852498728110e+01°)
1.12201845430195e+06	(-5.61980780546154e+01dB,-4.31377977547033e+01°)
1.25892541179416e+06	(-5.64946251521769e+01dB,-4.42399888516313e+01°)
1.41253754462274e+06	(-5.68208573901652e+01dB,-4.56661160897353e+01°)
1.58489319246110e+06	(-5.71839933852753e+01dB,-4.73821160428350e+01°)
1.77827941003891e+06	(-5.75902167765019e+01dB,-4.93462630087028e+01°)
1.99526231496886e+06	(-5.80443849335958e+01dB,-5.15105205131578e+01°)
2.23872113856832e+06	(-5.85497875874468e+01dB,-5.38225973233913e+01°)
2.51188643150956e+06	(-5.91080063541420e+01dB,-5.62285731979195e+01°)
2.81838293126443e+06	(-5.97189118514802e+01dB,-5.86757868116420e+01°)
3.16227766016835e+06	(-6.03808076102340e+01dB,-6.11155819314938e+01°)
3.54813389233572e+06	(-6.10906986720046e+01dB,-6.35055281202147e+01°)
3.98107170553494e+06	(-6.18446388126361e+01dB,-6.58108572597817e+01°)
4.46683592150959e+06	(-6.26381009865327e+01dB,-6.80050374797163e+01°)
5.01187233627268e+06	(-6.34663214049488e+01dB,-7.00695729840073e+01°)
5.62341325190344e+06	(-6.43245834187377e+01dB,-7.19932277277710e+01°)
6.30957344480187e+06	(-6.52084259464667e+01dB,-7.37709071139386e+01°)
7.07945784384131e+06	(-6.61137768620990e+01dB,-7.54024108766640e+01°)
7.94328234724274e+06	(-6.70370218584561e+01dB,-7.68912171582862e+01°)
8.91250938133737e+06	(-6.79750237938046e+01dB,-7.82433974483307e+01°)
9.99999999999990e+06	(-6.89251078459716e+01dB,-7.94667096886349e+01°)
1.12201845430195e+07	(-6.98850257129735e+01dB,-8.05698792819452e+01°)
1.25892541179415e+07	(-7.08529090746109e+01dB,-8.15620545092511e+01°)
1.41253754462274e+07	(-7.18272194990492e+01dB,-8.24524116434546e+01°)
1.58489319246110e+07	(-7.28066994139470e+01dB,-8.32498814385782e+01°)
1.77827941003890e+07	(-7.37903268081402e+01dB,-8.39629699589713e+01°)
1.99526231496886e+07	(-7.47772749588045e+01dB,-8.45996501473133e+01°)
2.23872113856832e+07	(-7.57668775839344e+01dB,-8.51673047543695e+01°)
2.51188643150955e+07	(-7.67585992797163e+01dB,-8.56727054016826e+01°)
2.81838293126442e+07	(-7.77520108087812e+01dB,-8.61220161993748e+01°)
3.16227766016834e+07	(-7.87467686731843e+01dB,-8.65208132759768e+01°)
3.54813389233572e+07	(-7.97425983730199e+01dB,-8.68741140291267e+01°)
3.98107170553493e+07	(-8.07392807756377e+01dB,-8.71864116292519e+01°)
4.46683592150958e+07	(-8.17366410733562e+01dB,-8.74617117172519e+01°)
5.01187233627267e+07	(-8.27345398723362e+01dB,-8.77035692045475e+01°)
5.62341325190343e+07	(-8.37328660215954e+01dB,-8.79151237973579e+01°)
6.30957344480186e+07	(-8.47315308535320e+01dB,-8.80991333748301e+01°)
7.07945784384130e+07	(-8.57304635631085e+01dB,-8.82580046971563e+01°)
7.94328234724272e+07	(-8.67296075011442e+01dB,-8.83938211675646e+01°)
8.91250938133735e+07	(-8.77289171979408e+01dB,-8.85083675140583e+01°)
9.99999999999989e+07	(-8.87283559674087e+01dB,-8.86031513784749e+01°)
1.12201845430195e+08	(-8.97278939695608e+01dB,-8.86794218424581e+01°)
1.25892541179415e+08	(-9.07275066316807e+01dB,-8.87381849649877e+01°)
1.41253754462274e+08	(-9.17271733462731e+01dB,-8.87802164095504e+01°)
1.58489319246109e+08	(-9.27268763778784e+01dB,-8.88060712455351e+01°)
1.77827941003890e+08	(-9.37265999214462e+01dB,-8.88160909940092e+01°)
1.99526231496886e+08	(-9.47263292627219e+01dB,-8.88104079711435e+01°)
2.23872113856831e+08	(-9.57260499963987e+01dB,-8.87889469674024e+01°)
2.51188643150955e+08	(-9.67257472607586e+01dB,-8.87514242732802e+01°)
2.81838293126442e+08	(-9.77254049484330e+01dB,-8.86973440425246e+01°)
3.16227766016834e+08	(-9.87250048517081e+01dB,-8.86259919583470e+01°)
3.54813389233571e+08	(-9.97245256975408e+01dB,-8.85364261501279e+01°)
3.98107170553492e+08	(-1.00723942021853e+02dB,-8.84274652845813e+01°)
4.46683592150958e+08	(-1.01723222824677e+02dB,-8.82976737441640e+01°)
5.01187233627266e+08	(-1.02722329936876e+02dB,-8.81453437963200e+01°)
5.62341325190342e+08	(-1.03721216015105e+02dB,-8.79684746591813e+01°)
6.30957344480185e+08	(-1.04719822063921e+02dB,-8.77647483871242e+01°)
7.07945784384129e+08	(-1.05718074361891e+02dB,-8.75315025360865e+01°)
7.94328234724271e+08	(-1.06715880641644e+02dB,-8.72656996372179e+01°)
8.91250938133734e+08	(-1.07713125341396e+02dB,-8.69638936153465e+01°)
1.00000000000000e+09	(-1.08709663707217e+02dB,-8.66221934544746e+01°)
