Freq.	V(out)
8.91250938133740e+04	(-5.72790458036182e+01dB,-8.66435918703617e-01°)
9.99999999999993e+04	(-5.72701770249751e+01dB,-9.89391778415099e-01°)
1.12201845430196e+05	(-5.72593779908193e+01dB,-1.13376565137461e+00°)
1.25892541179416e+05	(-5.72463357407435e+01dB,-1.30433475380922e+00°)
1.41253754462274e+05	(-5.72307421930453e+01dB,-1.50703911486860e+00°)
1.58489319246110e+05	(-5.72123272232074e+01dB,-1.74918314360833e+00°)
1.77827941003891e+05	(-5.71909062302506e+01dB,-2.03960544765023e+00°)
1.99526231496886e+05	(-5.71664427030502e+01dB,-2.38877276396775e+00°)
2.23872113856832e+05	(-5.71391229926450e+01dB,-2.80874481793020e+00°)
2.51188643150956e+05	(-5.71094358330156e+01dB,-3.31295976708281e+00°)
2.81838293126443e+05	(-5.70782442136274e+01dB,-3.91581258701262e+00°)
3.16227766016835e+05	(-5.70468341481081e+01dB,-4.63204445953961e+00°)
3.54813389233573e+05	(-5.70169263522781e+01dB,-5.47602176805024e+00°)
3.98107170553494e+05	(-5.69906444694801e+01dB,-6.46103647331863e+00°)
4.46683592150960e+05	(-5.69704460873931e+01dB,-7.59877597199333e+00°)
5.01187233627268e+05	(-5.69590358232014e+01dB,-8.89907010629094e+00°)
5.62341325190344e+05	(-5.69592871084560e+01dB,-1.03699321203940e+01°)
6.30957344480188e+05	(-5.69741968716653e+01dB,-1.20178035357560e+01°)
7.07945784384132e+05	(-5.70068856543446e+01dB,-1.38478348010601e+01°)
7.94328234724275e+05	(-5.70606396175418e+01dB,-1.58640135308026e+01°)
8.91250938133738e+05	(-5.71389763414871e+01dB,-1.80689912855439e+01°)
9.99999999999991e+05	(-5.72457072935211e+01dB,-2.04635365351872e+01°)
1.12201845430195e+06	(-5.73849671320644e+01dB,-2.30456323246780e+01°)
1.25892541179416e+06	(-5.75611829232675e+01dB,-2.58093226469506e+01°)
1.41253754462274e+06	(-5.77789636813233e+01dB,-2.87434870524694e+01°)
1.58489319246110e+06	(-5.80429023654013e+01dB,-3.18307809812279e+01°)
1.77827941003891e+06	(-5.83572985487748e+01dB,-3.50470085319546e+01°)
1.99526231496886e+06	(-5.87258291894794e+01dB,-3.83611749091145e+01°)
2.23872113856832e+06	(-5.91512133975436e+01dB,-4.17363792497539e+01°)
2.51188643150956e+06	(-5.96349284451755e+01dB,-4.51315557469418e+01°)
2.81838293126443e+06	(-6.01770322164800e+01dB,-4.85038806584703e+01°)
3.16227766016835e+06	(-6.07761292519441e+01dB,-5.18114962132995e+01°)
3.54813389233572e+06	(-6.14294876570557e+01dB,-5.50161202195247e+01°)
3.98107170553494e+06	(-6.21332821593546e+01dB,-5.80851466426322e+01°)
4.46683592150959e+06	(-6.28829153780657e+01dB,-6.09929814626266e+01°)
5.01187233627268e+06	(-6.36733614581653e+01dB,-6.37215428877046e+01°)
5.62341325190344e+06	(-6.44994832729700e+01dB,-6.62600210336540e+01°)
6.30957344480187e+06	(-6.53562907662001e+01dB,-6.86040956633836e+01°)
7.07945784384131e+06	(-6.62391264967065e+01dB,-7.07548419295369e+01°)
7.94328234724274e+06	(-6.71437796465651e+01dB,-7.27175292179075e+01°)
8.91250938133737e+06	(-6.80665392709361e+01dB,-7.45004645393590e+01°)
9.99999999999990e+06	(-6.90042015916202e+01dB,-7.61139724131043e+01°)
1.12201845430195e+07	(-6.99540461713208e+01dB,-7.75695529962509e+01°)
1.25892541179415e+07	(-7.09137936161595e+01dB,-7.88792244570520e+01°)
1.41253754462274e+07	(-7.18815544428632e+01dB,-8.00550342506337e+01°)
1.58489319246110e+07	(-7.28557757958457e+01dB,-8.11087137812755e+01°)
1.77827941003890e+07	(-7.38351902342546e+01dB,-8.20514482622681e+01°)
1.99526231496886e+07	(-7.48187689530965e+01dB,-8.28937351142130e+01°)
2.23872113856832e+07	(-7.58056805132117e+01dB,-8.36453079764805e+01°)
2.51188643150955e+07	(-7.67952553245023e+01dB,-8.43151076041338e+01°)
2.81838293126442e+07	(-7.77869556343614e+01dB,-8.49112850886314e+01°)
3.16227766016834e+07	(-7.87803505141545e+01dB,-8.54412263423448e+01°)
3.54813389233572e+07	(-7.97750952282448e+01dB,-8.59115897524363e+01°)
3.98107170553493e+07	(-8.07709143536530e+01dB,-8.63283511622255e+01°)
4.46683592150958e+07	(-8.17675880533990e+01dB,-8.66968521001558e+01°)
5.01187233627267e+07	(-8.27649409669252e+01dB,-8.70218484580842e+01°)
5.62341325190343e+07	(-8.37628332505760e+01dB,-8.73075577615312e+01°)
6.30957344480186e+07	(-8.47611533706217e+01dB,-8.75577038616963e+01°)
7.07945784384130e+07	(-8.57598123157614e+01dB,-8.77755583276324e+01°)
7.94328234724272e+07	(-8.67587389531712e+01dB,-8.79639781652993e+01°)
8.91250938133735e+07	(-8.77578763012698e+01dB,-8.81254396844889e+01°)
9.99999999999989e+07	(-8.87571785337105e+01dB,-8.82620684952827e+01°)
1.12201845430195e+08	(-8.97566085632851e+01dB,-8.83756656894910e+01°)
1.25892541179415e+08	(-9.07561360822794e+01dB,-8.84677303113742e+01°)
1.41253754462274e+08	(-9.17557359582381e+01dB,-8.85394782510623e+01°)
1.58489319246109e+08	(-9.27553869017915e+01dB,-8.85918576860452e+01°)
1.77827941003890e+08	(-9.37550703369520e+01dB,-8.86255611981383e+01°)
1.99526231496886e+08	(-9.47547694145777e+01dB,-8.86410346668173e+01°)
2.23872113856831e+08	(-9.57544681170581e+01dB,-8.86384830247323e+01°)
2.51188643150955e+08	(-9.67541504069522e+01dB,-8.86178729286987e+01°)
2.81838293126442e+08	(-9.77537993746129e+01dB,-8.85789323803983e+01°)
3.16227766016834e+08	(-9.87533963397503e+01dB,-8.85211472954501e+01°)
3.54813389233571e+08	(-9.97529198595372e+01dB,-8.84437549981455e+01°)
3.98107170553492e+08	(-1.00752344591063e+02dB,-8.83457345939091e+01°)
4.46683592150958e+08	(-1.01751639948495e+02dB,-8.82257941501694e+01°)
5.01187233627266e+08	(-1.02750768484874e+02dB,-8.80823546020661e+01°)
5.62341325190342e+08	(-1.03749683914666e+02dB,-8.79135302957863e+01°)
6.30957344480185e+08	(-1.04748328675320e+02dB,-8.77171060881833e+01°)
7.07945784384129e+08	(-1.05746630903637e+02dB,-8.74905109513722e+01°)
7.94328234724271e+08	(-1.06744500674816e+02dB,-8.72307880863482e+01°)
8.91250938133734e+08	(-1.07741825317929e+02dB,-8.69345616466349e+01°)
1.00000000000000e+09	(-1.08738463580418e+02dB,-8.65980003277446e+01°)
