Freq.	V(out)
6.30957344480192e+02	(5.73322043015427e+01dB,1.26135010364116e+02°)
7.07945784384136e+02	(5.66558170474005e+01dB,1.23040290544223e+02°)
7.94328234724279e+02	(5.59312424127800e+01dB,1.20083593328576e+02°)
8.91250938133743e+02	(5.51631910169213e+01dB,1.17288011610086e+02°)
9.99999999999997e+02	(5.43566890564737e+01dB,1.14669091321390e+02°)
1.12201845430196e+03	(5.35167783038752e+01dB,1.12235304031768e+02°)
1.25892541179416e+03	(5.26482831554355e+01dB,1.09988973632972e+02°)
1.41253754462275e+03	(5.17556519728120e+01dB,1.07927430555396e+02°)
1.58489319246111e+03	(5.08428668952350e+01dB,1.06044206796982e+02°)
1.77827941003892e+03	(4.99134090905404e+01dB,1.04330143697617e+02°)
1.99526231496887e+03	(4.89702641946356e+01dB,1.02774341530227e+02°)
2.23872113856833e+03	(4.80159537434379e+01dB,1.01364924865557e+02°)
2.51188643150957e+03	(4.70525810637644e+01dB,1.00089627475500e+02°)
2.81838293126444e+03	(4.60818831599873e+01dB,9.89362170706398e+01°)
3.16227766016837e+03	(4.51052829270463e+01dB,9.78927869871658e+01°)
3.54813389233574e+03	(4.41239382505788e+01dB,9.69479426237636e+01°)
3.98107170553496e+03	(4.31387861785345e+01dB,9.60909078022360e+01°)
4.46683592150961e+03	(4.21505814431936e+01dB,9.53115722029152e+01°)
5.01187233627270e+03	(4.11599292959718e+01dB,9.46004967556254e+01°)
5.62341325190347e+03	(4.01673130058887e+01dB,9.39488899472583e+01°)
6.30957344480190e+03	(3.91731165624649e+01dB,9.33485646866323e+01°)
7.07945784384135e+03	(3.81776431876257e+01dB,9.27918826954803e+01°)
7.94328234724278e+03	(3.71811302499657e+01dB,9.22716913203549e+01°)
8.91250938133741e+03	(3.61837611223920e+01dB,9.17812560929363e+01°)
9.99999999999995e+03	(3.51856744521751e+01dB,9.13141912071373e+01°)
1.12201845430196e+04	(3.41869712335076e+01dB,9.08643892404780e+01°)
1.25892541179416e+04	(3.31877199937759e+01dB,9.04259508491300e+01°)
1.41253754462275e+04	(3.21879603291290e+01dB,8.99931147515421e+01°)
1.58489319246111e+04	(3.11877049534726e+01dB,8.95601880403962e+01°)
1.77827941003891e+04	(3.01869403573292e+01dB,8.91214766957508e+01°)
1.99526231496887e+04	(2.91856261077677e+01dB,8.86712160940518e+01°)
2.23872113856833e+04	(2.81836927562423e+01dB,8.82035013088590e+01°)
2.51188643150957e+04	(2.71810382559175e+01dB,8.77122170797774e+01°)
2.81838293126444e+04	(2.61775227222301e+01dB,8.71909674958889e+01°)
3.16227766016836e+04	(2.51729612989014e+01dB,8.66330057188041e+01°)
3.54813389233573e+04	(2.41671148158311e+01dB,8.60311644897512e+01°)
3.98107170553495e+04	(2.31596778463795e+01dB,8.53777887695422e+01°)
4.46683592150960e+04	(2.21502636926743e+01dB,8.46646727095950e+01°)
5.01187233627269e+04	(2.11383857559837e+01dB,8.38830043221761e+01°)
5.62341325190346e+04	(2.01234346977094e+01dB,8.30233227991759e+01°)
6.30957344480189e+04	(1.91046507870586e+01dB,8.20754955195442e+01°)
7.07945784384133e+04	(1.80810908981955e+01dB,8.10287244764981e+01°)
7.94328234724276e+04	(1.70515898144071e+01dB,7.98715951954764e+01°)
8.91250938133740e+04	(1.60147158926821e+01dB,7.85921851490512e+01°)
9.99999999999993e+04	(1.49687218361893e+01dB,7.71782529487344e+01°)
1.12201845430196e+05	(1.39114924310785e+01dB,7.56175335942902e+01°)
1.25892541179416e+05	(1.28404927450899e+01dB,7.38981676202646e+01°)
1.41253754462274e+05	(1.17527225342636e+01dB,7.20092911546583e+01°)
1.58489319246110e+05	(1.06446854118863e+01dB,6.99418068466694e+01°)
1.77827941003891e+05	(9.51238440435083e+00dB,6.76893387374777e+01°)
1.99526231496886e+05	(8.35135815261131e+00dB,6.52493438955569e+01°)
2.23872113856832e+05	(7.15677299981158e+00dB,6.26243083089674e+01°)
2.51188643150956e+05	(5.92358385989582e+00dB,5.98228971380161e+01°)
2.81838293126443e+05	(4.64676938125553e+00dB,5.68608710051447e+01°)
3.16227766016835e+05	(3.32163368160593e+00dB,5.37615411285594e+01°)
3.54813389233573e+05	(1.94414914658883e+00dB,5.05555435509973e+01°)
3.98107170553494e+05	(5.11296786504351e-01dB,4.72797885967874e+01°)
4.46683592150960e+05	(-9.78650753310864e-01dB,4.39755874600085e+01°)
5.01187233627268e+05	(-2.52595656264933e+00dB,4.06861421957695e+01°)
5.62341325190344e+05	(-4.12939248425204e+00dB,3.74537485390165e+01°)
6.30957344480188e+05	(-5.78636347833808e+00dB,3.43171396203403e+01°)
7.07945784384132e+05	(-7.49315747904825e+00dB,3.13093597445947e+01°)
7.94328234724275e+05	(-9.24527217117039e+00dB,2.84564174743608e+01°)
8.91250938133738e+05	(-1.10377626694758e+01dB,2.57767826292162e+01°)
9.99999999999991e+05	(-1.28655614773697e+01dB,2.32816272253656e+01°)
1.12201845430195e+06	(-1.47237386352267e+01dB,2.09756086996319e+01°)
1.25892541179416e+06	(-1.66076884781366e+01dB,1.88579642030137e+01°)
1.41253754462274e+06	(-1.85132445438948e+01dB,1.69237105379881e+01°)
1.58489319246110e+06	(-2.04367335894433e+01dB,1.51647987038537e+01°)
1.77827941003891e+06	(-2.23749836066434e+01dB,1.35711315142463e+01°)
1.99526231496886e+06	(-2.43253007038716e+01dB,1.21314029896023e+01°)
2.23872113856832e+06	(-2.62854274973360e+01dB,1.08337537339252e+01°)
2.51188643150956e+06	(-2.82534926333022e+01dB,9.66625771040508e+00°)
2.81838293126443e+06	(-3.02279581108192e+01dB,8.61726589925208e+00°)
3.16227766016835e+06	(-3.22075686145403e+01dB,7.67563496246513e+00°)
3.54813389233572e+06	(-3.41913052168611e+01dB,6.83086740593197e+00°)
3.98107170553494e+06	(-3.61783445247457e+01dB,6.07318607301726e+00°)
4.46683592150959e+06	(-3.81680235197999e+01dB,5.39356154126806e+00°)
5.01187233627268e+06	(-4.01598098500668e+01dB,4.78370690645950e+00°)
5.62341325190344e+06	(-4.21532770739251e+01dB,4.23605088663608e+00°)
6.30957344480187e+06	(-4.41480842486804e+01dB,3.74369727359546e+00°)
7.07945784384131e+06	(-4.61439592397597e+01dB,3.30037647863538e+00°)
7.94328234724274e+06	(-4.81406851612327e+01dB,2.90039318188754e+00°)
8.91250938133737e+06	(-5.01380894183004e+01dB,2.53857280139430e+00°)
9.99999999999990e+06	(-5.21360348918492e+01dB,2.21020855371353e+00°)
1.12201845430195e+07	(-5.41344128744940e+01dB,1.91101019953983e+00°)
