Freq.	V(out)
7.94328234724278e+03	(3.28832812848237e+01dB,9.28321871633810e+01°)
8.91250938133741e+03	(3.18857073717546e+01dB,9.24877188450103e+01°)
9.99999999999995e+03	(3.08876313716215e+01dB,9.21760548549063e+01°)
1.12201845430196e+04	(2.98891551338028e+01dB,9.18931197450580e+01°)
1.25892541179416e+04	(2.88903594185071e+01dB,9.16352017874571e+01°)
1.41253754462275e+04	(2.78913081147540e+01dB,9.13989088159679e+01°)
1.58489319246111e+04	(2.68920515903620e+01dB,9.11811268338541e+01°)
1.77827941003891e+04	(2.58926293411524e+01dB,9.09789812653658e+01°)
1.99526231496887e+04	(2.48930720733732e+01dB,9.07898006423988e+01°)
2.23872113856833e+04	(2.38934033257634e+01dB,9.06110824622373e+01°)
2.51188643150957e+04	(2.28936407148081e+01dB,9.04404609192350e+01°)
2.81838293126444e+04	(2.18937968677283e+01dB,9.02756761944586e+01°)
3.16227766016836e+04	(2.08938800917733e+01dB,9.01145449775279e+01°)
3.54813389233573e+04	(1.98938948147898e+01dB,8.99549318904555e+01°)
3.98107170553495e+04	(1.88938418201272e+01dB,8.97947214817323e+01°)
4.46683592150960e+04	(1.78937182882016e+01dB,8.96317904585987e+01°)
5.01187233627269e+04	(1.68935176468990e+01dB,8.94639798254665e+01°)
5.62341325190346e+04	(1.58932292229687e+01dB,8.92890665964293e+01°)
6.30957344480189e+04	(1.48928376761409e+01dB,8.91047347498752e+01°)
7.07945784384133e+04	(1.38923221863745e+01dB,8.89085450940597e+01°)
7.94328234724276e+04	(1.28916553518501e+01dB,8.86979037154198e+01°)
8.91250938133740e+04	(1.18908017404705e+01dB,8.84700286884743e+01°)
9.99999999999993e+04	(1.08897160200388e+01dB,8.82219147404891e+01°)
1.12201845430196e+05	(9.88834057121012e+00dB,8.79502955901981e+01°)
1.25892541179416e+05	(8.88660246187927e+00dB,8.76516037242325e+01°)
1.41253754462274e+05	(7.88440963106050e+00dB,8.73219274466115e+01°)
1.58489319246110e+05	(6.88164609348375e+00dB,8.69569651484336e+01°)
1.77827941003891e+05	(5.87816593234460e+00dB,8.65519769143742e+01°)
1.99526231496886e+05	(4.87378579620672e+00dB,8.61017338338811e+01°)
2.23872113856832e+05	(3.86827555690747e+00dB,8.56004657506846e+01°)
2.51188643150956e+05	(2.86134671948467e+00dB,8.50418087077999e+01°)
2.81838293126443e+05	(1.85263810530964e+00dB,8.44187540831416e+01°)
3.16227766016835e+05	(8.41698261765377e-01dB,8.37236024345931e+01°)
3.54813389233573e+05	(-1.72036003495166e-01dB,8.29479264693654e+01°)
3.98107170553494e+05	(-1.18926559013500e+00dB,8.20825494182387e+01°)
4.46683592150960e+05	(-2.21086016558177e+00dB,8.11175475279620e+01°)
5.01187233627268e+05	(-3.23789476961632e+00dB,8.00422884558022e+01°)
5.62341325190344e+05	(-4.27169210591100e+00dB,7.88455210557021e+01°)
6.30957344480188e+05	(-5.31387009836288e+00dB,7.75155362246645e+01°)
7.07945784384132e+05	(-6.36639335844640e+00dB,7.60404226813000e+01°)
7.94328234724275e+05	(-7.43162579080982e+00dB,7.44084448545199e+01°)
8.91250938133738e+05	(-8.51237955857766e+00dB,7.26085708570070e+01°)
9.99999999999991e+05	(-9.61195302412577e+00dB,7.06311743181066e+01°)
1.12201845430195e+06	(-1.07341472561355e+01dB,6.84689213054085e+01°)
1.25892541179416e+06	(-1.18832477711569e+01dB,6.61178289589204e+01°)
1.41253754462274e+06	(-1.30639563621594e+01dB,6.35784430734748e+01°)
1.58489319246110e+06	(-1.42812586771203e+01dB,6.08570284401198e+01°)
1.77827941003891e+06	(-1.55402184241286e+01dB,5.79666058007641e+01°)
1.99526231496886e+06	(-1.68457000082827e+01dB,5.49276196398645e+01°)
2.23872113856832e+06	(-1.82020377310773e+01dB,5.17680069110400e+01°)
2.51188643150956e+06	(-1.96126883085035e+01dB,4.85224838876829e+01°)
2.81838293126443e+06	(-2.10799183629094e+01dB,4.52309882133969e+01°)
3.16227766016835e+06	(-2.26045825525627e+01dB,4.19363882307614e+01°)
3.54813389233572e+06	(-2.41860364382896e+01dB,3.86817513496789e+01°)
3.98107170553494e+06	(-2.58222023610046e+01dB,3.55075816445081e+01°)
4.46683592150959e+06	(-2.75097744658588e+01dB,3.24494453944126e+01°)
5.01187233627268e+06	(-2.92445216803779e+01dB,2.95362982698818e+01°)
5.62341325190344e+06	(-3.10216336266174e+01dB,2.67896528616126e+01°)
6.30957344480187e+06	(-3.28360564303601e+01dB,2.42235458757202e+01°)
7.07945784384131e+06	(-3.46827791706024e+01dB,2.18451347599270e+01°)
7.94328234724274e+06	(-3.65570502328254e+01dB,1.96556963034911e+01°)
8.91250938133737e+06	(-3.84545197418692e+01dB,1.76518066364710e+01°)
9.99999999999990e+06	(-4.03713160152705e+01dB,1.58265283242334e+01°)
1.12201845430195e+07	(-4.23040699440016e+01dB,1.41704900004960e+01°)
1.25892541179415e+07	(-4.42499025332704e+01dB,1.26727989838851e+01°)
1.41253754462274e+07	(-4.62063892891893e+01dB,1.13217688606717e+01°)
1.58489319246110e+07	(-4.81715122975034e+01dB,1.01054705952210e+01°)
1.77827941003890e+07	(-5.01436077887004e+01dB,9.01212975845400e+00°)
1.99526231496886e+07	(-5.21213143016001e+01dB,8.03039762438437e+00°)
2.23872113856832e+07	(-5.41035244646091e+01dB,7.14952362194004e+00°)
2.51188643150955e+07	(-5.60893419169062e+01dB,6.35945356109699e+00°)
2.81838293126442e+07	(-5.80780438982880e+01dB,5.65087390611781e+00°)
3.16227766016834e+07	(-6.00690494269793e+01dB,5.01521814943076e+00°)
3.54813389233572e+07	(-6.20618926457100e+01dB,4.44464755192053e+00°)
3.98107170553493e+07	(-6.40562007572087e+01dB,3.93201535144351e+00°)
4.46683592150958e+07	(-6.60516759232494e+01dB,3.47082102096204e+00°)
5.01187233627267e+07	(-6.80480805193339e+01dB,3.05515921657388e+00°)
5.62341325190343e+07	(-7.00452251895413e+01dB,2.67966659838218e+00°)
6.30957344480186e+07	(-7.20429592127764e+01dB,2.33946863532127e+00°)
7.07945784384130e+07	(-7.40411627616626e+01dB,2.03012773018364e+00°)
7.94328234724272e+07	(-7.60397407020304e+01dB,1.74759344961239e+00°)
8.91250938133735e+07	(-7.80386176410594e+01dB,1.48815525719606e+00°)
9.99999999999989e+07	(-8.00377339847337e+01dB,1.24839788081807e+00°)
1.12201845430195e+08	(-8.20370428100300e+01dB,1.02515926410029e+00°)
1.25892541179415e+08	(-8.40365073951326e+01dB,8.15490930855897e-01°)
1.41253754462274e+08	(-8.60360992823157e+01dB,6.16620512519226e-01°)
1.58489319246109e+08	(-8.80357967743170e+01dB,4.25916138137704e-01°)
1.77827941003890e+08	(-9.00355837866924e+01dB,2.40852355124015e-01°)
1.99526231496886e+08	(-9.20354489966837e+01dB,5.89772297177205e-02°)
2.23872113856831e+08	(-9.40353852444201e+01dB,-1.22119735772673e-01°)
2.51188643150955e+08	(-9.60353891554894e+01dB,-3.04839239752134e-01°)
2.81838293126442e+08	(-9.80354609655472e+01dB,-4.91603749003575e-01°)
3.16227766016834e+08	(-1.00035604538536e+02dB,-6.84889379716148e-01°)
3.54813389233571e+08	(-1.02035827580454e+02dB,-8.87258480133867e-01°)
3.98107170553492e+08	(-1.04036142061748e+02dB,-1.10139330890883e+00°)
4.46683592150958e+08	(-1.06036564872639e+02dB,-1.33013120820285e+00°)
5.01187233627266e+08	(-1.08037118749556e+02dB,-1.57650167244286e+00°)
5.62341325190342e+08	(-1.10037833525656e+02dB,-1.84376570907688e+00°)
6.30957344480185e+08	(-1.12038747777499e+02dB,-2.13545787037255e+00°)
7.07945784384129e+08	(-1.14039910961750e+02dB,-2.45543129678554e+00°)
7.94328234724271e+08	(-1.16041386161862e+02dB,-2.80790603949060e+00°)
8.91250938133734e+08	(-1.18043253595160e+02dB,-3.19752080448350e+00°)
1.00000000000000e+09	(-1.20045615063459e+02dB,-3.62938806142069e+00°)
