Freq.	V(out)
7.94328234724278e+03	(3.46291754398004e+01dB,-8.71979615398890e+01°)
8.91250938133741e+03	(3.36316012039801e+01dB,-8.75466154860505e+01°)
9.99999999999995e+03	(3.26335231360778e+01dB,-8.78629211084128e+01°)
1.12201845430196e+04	(3.16350429735805e+01dB,-8.81510152949256e+01°)
1.25892541179416e+04	(3.06362412665910e+01dB,-8.84146781103070e+01°)
1.41253754462275e+04	(2.96371815843868e+01dB,-8.86573778465330e+01°)
1.58489319246111e+04	(2.86379138482361e+01dB,-8.88823134129044e+01°)
1.77827941003891e+04	(2.76384769567428e+01dB,-8.90924541990449e+01°)
1.99526231496887e+04	(2.66389008364377e+01dB,-8.92905776331622e+01°)
2.23872113856833e+04	(2.56392080223231e+01dB,-8.94793047145002e+01°)
2.51188643150957e+04	(2.46394148497289e+01dB,-8.96611338336746e+01°)
2.81838293126444e+04	(2.36395323191748e+01dB,-8.98384732150149e+01°)
3.16227766016836e+04	(2.26395666792157e+01dB,-9.00136723263760e+01°)
3.54813389233573e+04	(2.16395197576640e+01dB,-9.01890526077273e+01°)
3.98107170553495e+04	(2.06393890584976e+01dB,-9.03669378725446e+01°)
4.46683592150960e+04	(1.96391676295277e+01dB,-9.05496847370307e+01°)
5.01187233627269e+04	(1.86388436938946e+01dB,-9.07397134321241e+01°)
5.62341325190346e+04	(1.76384000261521e+01dB,-9.09395393520592e+01°)
6.30957344480189e+04	(1.66378130404049e+01dB,-9.11518056901752e+01°)
7.07945784384133e+04	(1.56370515431119e+01dB,-9.13793175061696e+01°)
7.94328234724276e+04	(1.46360750860403e+01dB,-9.16250775565431e+01°)
8.91250938133740e+04	(1.36348318346992e+01dB,-9.18923241977505e+01°)
9.99999999999993e+04	(1.26332558435285e+01dB,-9.21845716340136e+01°)
1.12201845430196e+05	(1.16312636003903e+01dB,-9.25056527209824e+01°)
1.25892541179416e+05	(1.06287496683301e+01dB,-9.28597644412819e+01°)
1.41253754462274e+05	(9.62558121153228e+00dB,-9.32515160230743e+01°)
1.58489319246110e+05	(8.62159114384312e+00dB,-9.36859794567367e+01°)
1.77827941003891e+05	(7.61656958202917e+00dB,-9.41687418487142e+01°)
1.99526231496886e+05	(6.61025322247292e+00dB,-9.47059585968141e+01°)
2.23872113856832e+05	(5.60231219118777e+00dB,-9.53044057265443e+01°)
2.51188643150956e+05	(4.59233384736106e+00dB,-9.59715288285019e+01°)
2.81838293126443e+05	(3.57980295848628e+00dB,-9.67154848014782e+01°)
3.16227766016835e+05	(2.56407762546294e+00dB,-9.75451709411275e+01°)
3.54813389233573e+05	(1.54436034281962e+00dB,-9.84702337202054e+01°)
3.98107170553494e+05	(5.19663670411939e-01dB,-9.95010467976755e+01°)
4.46683592150960e+05	(-5.11229775889855e-01dB,-1.00648644335908e+02°)
5.01187233627268e+05	(-1.54981285755700e+00dB,-1.01924591682365e+02°)
5.62341325190344e+05	(-2.59790404443832e+00dB,-1.03340771198619e+02°)
6.30957344480188e+05	(-3.65770000888148e+00dB,-1.04909057201503e+02°)
7.07945784384132e+05	(-4.73182678742168e+00dB,-1.06640851925204e+02°)
7.94328234724275e+05	(-5.82338324296776e+00dB,-1.08546456239797e+02°)
8.91250938133738e+05	(-6.93596766441658e+00dB,-1.10634257596238e+02°)
9.99999999999991e+05	(-8.07367528578400e+00dB,-1.12909736984290e+02°)
1.12201845430195e+06	(-9.24105208927921e+00dB,-1.15374329943100e+02°)
1.25892541179416e+06	(-1.04429897986551e+01dB,-1.18024224875920e+02°)
1.41253754462274e+06	(-1.16845502010117e+01dB,-1.20849240712651e+02°)
1.58489319246110e+06	(-1.29707154766631e+01dB,-1.23831982409109e+02°)
1.77827941003891e+06	(-1.43060755629278e+01dB,-1.26947504544274e+02°)
1.99526231496886e+06	(-1.56944818521558e+01dB,-1.30163693439093e+02°)
2.23872113856832e+06	(-1.71387137901043e+01dB,-1.33442487470360e+02°)
2.51188643150956e+06	(-1.86402141363991e+01dB,-1.36741898101457e+02°)
2.81838293126443e+06	(-2.01989436004465e+01dB,-1.40018608657475e+02°)
3.16227766016835e+06	(-2.18133848724025e+01dB,-1.43230777124327e+02°)
3.54813389233572e+06	(-2.34806951970707e+01dB,-1.46340613055548e+02°)
3.98107170553494e+06	(-2.51969760640952e+01dB,-1.49316360810685e+02°)
4.46683592150959e+06	(-2.69576086345849e+01dB,-1.52133475568234e+02°)
5.01187233627268e+06	(-2.87575993098021e+01dB,-1.54774964008317e+02°)
5.62341325190344e+06	(-3.05918896414504e+01dB,-1.57231015893072e+02°)
6.30957344480187e+06	(-3.24556022672957e+01dB,-1.59498139665509e+02°)
7.07945784384131e+06	(-3.43442127209861e+01dB,-1.61578031719920e+02°)
7.94328234724274e+06	(-3.62536510295518e+01dB,-1.63476375272953e+02°)
8.91250938133737e+06	(-3.81803452487430e+01dB,-1.65201707718448e+02°)
9.99999999999990e+06	(-4.01212220818103e+01dB,-1.66764436875108e+02°)
1.12201845430195e+07	(-4.20736791255550e+01dB,-1.68176039057979e+02°)
1.25892541179415e+07	(-4.40355408093986e+01dB,-1.69448439437075e+02°)
1.41253754462274e+07	(-4.60050070305486e+01dB,-1.70593556474675e+02°)
1.58489319246110e+07	(-4.79806006144120e+01dB,-1.71622983947684e+02°)
1.77827941003890e+07	(-4.99611173889435e+01dB,-1.72547782505411e+02°)
1.99526231496886e+07	(-5.19455809319789e+01dB,-1.73378354906633e+02°)
2.23872113856832e+07	(-5.39332028684498e+01dB,-1.74124382949105e+02°)
2.51188643150955e+07	(-5.59233488444507e+01dB,-1.74794808379553e+02°)
2.81838293126442e+07	(-5.79155098696402e+01dB,-1.75397844072204e+02°)
3.16227766016834e+07	(-5.99092784973682e+01dB,-1.75941005190358e+02°)
3.54813389233572e+07	(-6.19043292266382e+01dB,-1.76431152822369e+02°)
3.98107170553493e+07	(-6.39004025066172e+01dB,-1.76874544749229e+02°)
4.46683592150958e+07	(-6.58972917661543e+01dB,-1.77276889643061e+02°)
5.01187233627267e+07	(-6.78948329538620e+01dB,-1.77643402213735e+02°)
5.62341325190343e+07	(-6.98928961447467e+01dB,-1.77978857707924e+02°)
6.30957344480186e+07	(-7.18913788385060e+01dB,-1.78287644800941e+02°)
7.07945784384130e+07	(-7.38902006386422e+01dB,-1.78573816371203e+02°)
7.94328234724272e+07	(-7.58892990580095e+01dB,-1.78841137960277e+02°)
8.91250938133735e+07	(-7.78886262463155e+01dB,-1.79093133936603e+02°)
9.99999999999989e+07	(-7.98881464767334e+01dB,-1.79333131526172e+02°)
1.12201845430195e+08	(-8.18878342654661e+01dB,-1.79564302969826e+02°)
1.25892541179415e+08	(-8.38876730287965e+01dB,-1.79789706129164e+02°)
1.41253754462274e+08	(-8.58876542090787e+01dB,1.79987676098047e+02°)
1.58489319246109e+08	(-8.78877768252280e+01dB,1.79764897169335e+02°)
1.77827941003890e+08	(-8.98880474248812e+01dB,1.79539008701050e+02°)
1.99526231496886e+08	(-9.18884804368167e+01dB,1.79307022287006e+02°)
2.23872113856831e+08	(-9.38890989429533e+01dB,1.79065870941466e+02°)
2.51188643150955e+08	(-9.58899359116852e+01dB,1.78812369791430e+02°)
2.81838293126442e+08	(-9.78910359588604e+01dB,1.78543175671752e+02°)
3.16227766016834e+08	(-9.98924577306432e+01dB,1.78254745324068e+02°)
3.54813389233571e+08	(-1.01894277035337e+02dB,1.77943291976513e+02°)
3.98107170553492e+08	(-1.03896590890443e+02dB,1.77604740200885e+02°)
4.46683592150958e+08	(-1.05899522697925e+02dB,1.77234679129842e+02°)
5.01187233627266e+08	(-1.07903228815932e+02dB,1.76828314402428e+02°)
5.62341325190342e+08	(-1.09907906860047e+02dB,1.76380419641362e+02°)
6.30957344480185e+08	(-1.11913806138245e+02dB,1.75885288919053e+02°)
7.07945784384129e+08	(-1.13921240697321e+02dB,1.75336692638537e+02°)
7.94328234724271e+08	(-1.15930605519534e+02dB,1.74727840662830e+02°)
8.91250938133734e+08	(-1.17942396433129e+02dB,1.74051358517850e+02°)
1.00000000000000e+09	(-1.19957234242426e+02dB,1.73299285204323e+02°)
